絪腹,跋琿竚,簿锣縩キよそへ,ㄏノだ跋┪絪﹚
RPQNMLMLLHMFFEP09CA,確砍琿,610.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPRNMLLMLHMFFEP56CA,猀琿,1872.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPSNMLPJMHMFFEP86CA,穝琿,409.56,常カ
RPSNMLPJMHMFFEP86CA,穝琿,113.75,常カ
RPQNMLPJMHMFFDP56CA,べ琿,17.80,獶常カ秏跋 ; 獶常カ絪﹚ユ硄ノ
RPQNMLPJMHMFFDP56CA,べ琿,163.65,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPVOMLRJMHMFFDP37CA,紈砍琿,60.89,常カ
RPSOMLKKMHMFFDP09CA,蔼玭琿,13.27,常カ
RPSOMLKKMHMFFDP09CA,蔼玭琿,92.96,常カ
RPSOMLKKMHMFFDP09CA,蔼玭琿,6.38,常カ
RPUOMLKKMHMFFDP66CA,蔼玭琿,13.27,常カ
RPUOMLKKMHMFFDP66CA,蔼玭琿,96.52,常カ
RPTNMLLMLHMFFDP66CA,袽猿琿,.65,獶常カ秏跋 ; 獶常カ絪﹚ノ
RPTNMLLMLHMFFDP66CA,袽猿琿,2.22,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPTNMLLMLHMFFDP66CA,袽猿琿,23.15,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPTNMLLMLHMFFDP66CA,袽猿琿,80.08,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPTNMLLMLHMFFDP66CA,袽猿琿,1.71,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPOPMLMKMHMFFDP98CA,盵ず琿,1092.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚ヒ贺縱ノ
RPQNMLLLLHMFFEP98CA,场琿,2002.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPQOMLLKMHMFFEP09CA,穝刁琿,178.00,常カ
RPPNMLMLLHMFFBP78DA,狶琿,78.00,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPPNMLSKMHMFFFP07CA,Θ紈琿,84.96,常カ笰
RPPNMLSKMHMFFFP07CA,Θ紈琿,85.47,常カ笰
RPOOMLRKMHMFFAP09CA,狥砍琿,2000.00,常カ笰
RPPNMLKLLHMFFCP58CA,穝绍琿堕琿,2490.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPRNMLLLLHMFFCP88CA,簙玭琿,122.23,常カ
RPTNMLLLLHMFFDP56CA,き丁琿,126.58,常カ
RPRNMLKLLHMFFDP88CA,瓾琿,379.00,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPRNMLNLLHMFFAP88CA,琿,5224.00,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPRNMLNLLHMFFAP88CA,琿,180.00,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPRNMLNLLHMFFAP88CA,琿,187.00,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPVNMLLLLHMFFAP09CA,穝砍琿,469.00,常カ笰
RPVNMLLLLHMFFAP09CA,穝砍琿,2335.00,常カ笰
RPVNMLLLLHMFFAP09CA,穝砍琿,20.00,常カㄤ
RPVNMLLLLHMFFAP09CA,穝砍琿,2.00,常カㄤ
RPPNMLMLLHMFFAP58CA,い堕琿,105.58,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚ヒ贺縱ノ
RPQNMLMLLHMFFAP68CA,ホ篽琿,82.37,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚ヒ贺縱ノ
RPQNMLOLLHMFFAP88CA,狥锭琿,15.00,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPQNMLOLLHMFFAP88CA,狥锭琿,20.00,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPQNMLOLLHMFFAP88CA,狥锭琿,16.00,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPQNMLOLLHMFFAP88CA,狥锭琿,114.00,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPRNMLOLLHMFFAP98CA,狥锭琿,42.50,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPRNMLOLLHMFFAP98CA,狥锭琿,10.20,獶常カ秏跋 ; 獶常カ絪﹚ユ硄ノ
RPRNMLOLLHMFFAP98CA,狥锭琿,2.17,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPROMLNLLHMFFAP98CA,そタ琿,26.26,常カ
RPRNMLMLLHMFFAP78CA,ρ份琿,2086.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPSNMLMLLHMFFAP88CA,λ瞅琿,7.44,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚ヒ贺縱ノ
RPSNMLMLLHMFFAP88CA,λ瞅琿,33.82,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚ヒ贺縱ノ
RPSNMLMLLHMFFAP88CA,λ瞅琿,53.33,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚ヒ贺縱ノ
RPOOMLNLLHMFFDP98CA,觵琿,187.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚ヒ贺縱ノ
RPPNMLMLLHMFFCP78CA,簙琿,99.48,常カ笰
RPPNMLMLLHMFFCP78CA,簙琿,3.90,常カㄤ
RPPNMLMLLHMFFCP78CA,簙琿,36.88,常カ笰
RPPNMLMLLHMFFCP78CA,簙琿,38.65,常カ笰
RPPNMLSLLHMFFCP76CA,㎝琿,480.26,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPPNMLSLLHMFFCP76CA,㎝琿,123.06,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚ユ硄ノ
RPWNMLLKMHMFFAP56CA,玭琿,8.40,常カ
RPWNMLLKMHMFFAP56CA,玭琿,18.22,常カ
RPWNMLLKMHMFFAP56CA,玭琿,38.79,常カ
RPWNMLLKMHMFFAP56CA,玭琿,78.23,常カ
RPWNMLLKMHMFFAP56CA,玭琿,25.49,常カ
RPWNMLLKMHMFFAP56CA,玭琿,20.08,常カ
RPSNMLLLLHMFFDP56DA,琿,2277.03,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPVNMLNLLHMFFEP17DA,玭砍琿,1789.96,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPPNMLMLLHMFFFP09CA,狥玭琿,109.00,常カ
RPPNMLMLLHMFFFP09CA,狥玭琿,2.00,常カㄤ
RPRNMLMLLHMFFFP66CA,﹎琿,1087.00,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPRNMLMLLHMFFFP66CA,﹎琿,1465.00,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPRNMLMLLHMFFFP66CA,﹎琿,954.00,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPPNMLRJMHMFFFP86CA,伦砍琿,477.72,獶常カ笰穨跋 ; 獶常カ絪﹚ヒ贺縱ノ
RPWNMLNLLHMFFAP86DA,兼琿琿,20.14,常カ
RPUNMLMLLHMFFEP86CA,㎝琿,3720.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPRNMLNLLHMFFEP66CA,榝憋琿,190.09,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPPNMLRLLHMFFEP86CA,穝打琿,3538.00,常カ笰
RPPNMLRLLHMFFEP86CA,穝打琿,47.00,常カㄤ
RPWNMLSLLHMFFEP67CA,穝刁琿,120.00,常カ
RPWOMLKLMHMFFDP96CA,確砍琿,177.00,常カ
RPWOMLKLMHMFFDP96CA,確砍琿,25.28,常カ
RPXOMLKLMHMFFDP07CA,角┚琿,337.00,常カㄤ
RPXOMLKLMHMFFDP07CA,角┚琿,167.00,常カ
RPXOMLKLMHMFFDP07CA,角┚琿,80.00,常カㄤ
RPTNMLSLLHMFFDP27CA,瓾琿,551.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPWNMLNLLHMFFEP17CA,伐琿,730.06,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPWNMLNLLHMFFEP17CA,伐琿,1606.20,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPWNMLNLLHMFFEP17CA,伐琿,1109.99,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPSNMLNJNHMFFDP66CA,穝琿,3.44,常カ坝
RPPNMLMKMHMFFFP09CA,琁糳琿,1228.00,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPPNMLMKMHMFFFP09CA,琁糳琿,1674.00,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPPNMLQJMHMFFFP76CA,琿,16.42,常カ
RPRNMLQJMHMFFFP96CA,狥琿,103.00,常カ
RPRNMLKMLHMFFFP56CA,狥琿,149.00,常カ
RPPNMLOLLHMFFEP66DA,丁琿,942.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPQNMLNLLHMFFEP66DA,绍琿,101.81,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPPNMLRLLHMFFFP07DA,砛糳琿砛糳琿,4348.00,獶常カ笰穨跋 ; 獶常カ絪﹚緄崔ノ
RPSNMLOLLHMFFDP86DA,匪琿,697.50,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPQNMLMLLHMFFCP98DA,瓾狥琿,149.16,常カ坝
RPQNMLMLLHMFFCP98DA,瓾狥琿,85.38,常カ坝
RPQNMLTKMHMFFAP86DA,く稲琿,2099.09,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPQNMLTKMHMFFAP86DA,く稲琿,659.16,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPQNMLTKMHMFFAP86DA,く稲琿,1942.18,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPPNMLOLLHMFFAP78CA,狥砍琿,3235.59,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPSNMLMLLHMFFCP09CA,郴脔琿,70.00,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPSNMLMLLHMFFCP09CA,郴脔琿,798.00,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPWNMLNLLHMFFDP07CA,キ㎝琿,12.05,常カ
RPWNMLNLLHMFFDP07CA,キ㎝琿,81.00,常カ
RPPNMLOLLHMFFDP09CA,タ琿,13.68,常カ坝
RPRNMLOLLHMFFDP66CA,筁匪琿,3718.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPQNMLQLLHMFFDP76CA,皑そ琿,1035.60,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPRNMLQLLHMFFDP86CA,穝琿,3104.01,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPUNMLMLLHMFFAP09CA,瓾Ю琿,37.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPUNMLMLLHMFFAP09CA,瓾Ю琿,4155.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPVNMLMLLHMFFAP56CA,匪瑆琿,57.07,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPWNMLMLLHMFFAP66CA,肪耘琿肪耘琿,78.00,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPWNMLMLLHMFFAP66CA,肪耘琿肪耘琿,13.75,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPWNMLMLLHMFFAP66CA,肪耘琿肪耘琿,14.00,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPPNMLNLLHMFFAP68CA,兼琿琿,20.14,常カ
RPQNMLNLLHMFFAP78CA,狥锭琿,1333.00,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPPOMLNLLHMFFAP78CA,古狥琿,116.04,常カ
RPPOMLNLLHMFFAP78CA,古狥琿,58.01,常カ
RPXNMLOLLHMFFAP96CA,囱絃琿,434.14,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPOOMLOLLHMFFAP78CA,囱絃琿,1858.93,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPPOMLOLLHMFFAP88CA,囱絃琿,263.71,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPQNMLRLLHMFFAP56CA,伦盵琿伦盵琿,92.00,常カ
RPSNMLOLLHMFFAP09CA,肪耘琿肪耘琿,44.65,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPTNMLOLLHMFFAP56CA,伦盵琿伦盵琿,92.00,常カ
RPTNMLTKMHMFFAP27EA,伦盵琿伦盵琿,41.11,常カ笰
RPTNMLTKMHMFFAP27EA,伦盵琿伦盵琿,90.00,常カ笰
RPTNMLTKMHMFFAP27EA,伦盵琿伦盵琿,13.90,常カ笰
RPUNMLRLLHMFFAP17EA,狶繷琿,15.00,常カ
RPUNMLRLLHMFFAP17EA,狶繷琿,58.00,常カ
RPSOMLNLLHMFFAP09CA,伦盵琿伦盵琿,18.00,常カ
RPTNMLOLLHMFFDP86CA,筁匪琿,1742.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPPNMLPLLHMFFDP56CA,炕力琿,65.50,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚ユ硄ノ
RPPNMLPLLHMFFDP56CA,炕力琿,260.00,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPSNMLNKMHMFFCP56CA,約褐琿,82.96,常カ
RPQNMLLKMHMFFCP78CA,﹁脸琿,3.00,常カㄤ
RPQNMLLKMHMFFCP78CA,﹁脸琿,11.03,常カㄤ
RPQNMLLKMHMFFCP78CA,﹁脸琿,13.75,常カ坝
RPQNMLLKMHMFFCP78CA,﹁脸琿,5.00,常カ坝
RPQNMLLKMHMFFCP78CA,﹁脸琿,63.00,常カ坝
RPQNMLLKMHMFFCP78CA,﹁脸琿,2.93,常カ坝
RPRNMLLKMHMFFCP88CA,﹁脸琿,11.03,常カㄤ
RPRNMLLKMHMFFCP88CA,﹁脸琿,5.00,常カ坝
RPRNMLLKMHMFFCP88CA,﹁脸琿,65.00,常カ坝
RPRNMLLKMHMFFCP88CA,﹁脸琿,2.93,常カ坝
RPRNMLLKMHMFFCP88CA,﹁脸琿,3.00,常カㄤ
RPRNMLNLLHMFFCP09CA,遏琿遏琿,802.60,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPQNMLOLLHMFFCP09CA,窟ㄠ琿,79.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚疭﹚ヘㄆ穨ノ
RPQNMLRLLHMFFCP76CA,Θ琿,420.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚ヒ贺縱ノ
RPRNMLRLLHMFFCP86CA,翠琿,1019.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPRNMLRLLHMFFCP86CA,翠琿,2548.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPSNMLNKMHMFFAP98CA,兼琿琿,136.53,常カ
RPQNMLOLLHMFFDP66DA,┚У琿,21.81,常カ
RPQNMLOLLHMFFFP86DA,穝琿,1886.03,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPRNMLLKMHMFFEP09CA,穝琿,7.79,常カ
RPUNMLOLLHMFFFP17CA,琁糳琿,67.00,獶常カ笰穨跋 ; 獶常カ絪﹚疭﹚ヘㄆ穨ノ
RPTNMLOKMHMFFEP96CA,谅糳琿,4539.00,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPPNMLRKMHMFFEP86CA,穝琿,232.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚ヒ贺縱ノ
RPPNMLRKMHMFFEP86CA,穝琿,232.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚ヒ贺縱ノ
RPPNMLRKMHMFFEP86CA,穝琿,83.21,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚ヒ贺縱ノ
RPPNMLTLLHMFFEP07CA,打琿,3438.00,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPWOMLKKMHMFFDP86CA,蔼玭琿,23.12,常カ
RPWOMLKKMHMFFDP86CA,蔼玭琿,82.50,常カ
RPRNMLLKMHMFFDP98CA,穝琿,72.18,常カ
RPTNMLLKMHMFFDP56CA,獺竡琿,34.01,常カ坝
RPTNMLLKMHMFFDP56CA,獺竡琿,57.60,常カ坝
RPPNMLMKMHMFFDP88CA,蔼玭琿,13.27,常カ
RPPNMLMKMHMFFDP88CA,蔼玭琿,76.13,常カ
RPRNMLMKMHMFFDP09CA,蔼玭琿,13.27,常カ
RPRNMLMKMHMFFDP09CA,蔼玭琿,94.70,常カ
RPRNMLMKMHMFFDP09CA,蔼玭琿,6.64,常カ
RPTNMLMKMHMFFDP66CA,蔼玭琿,88.03,常カ
RPTNMLMKMHMFFDP66CA,蔼玭琿,6.37,常カ
RPTNMLMKMHMFFDP66CA,蔼玭琿,13.27,常カ
RPOPMLKKMHMFFDP78CA,蔼玭琿,23.12,常カ
RPOPMLKKMHMFFDP78CA,蔼玭琿,82.50,常カ
RPRNMLSLLHMFFEP17CA,忱琿,366.47,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPSNMLSLLHMFFEP27CA,忱琿,181.47,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPRNMLRKMHMFFDP96CA,觵琿,678.29,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPRNMLRKMHMFFDP96CA,觵琿,580.00,獶常カ ; 獶常カ絪﹚
RPRNMLRKMHMFFDP96CA,觵琿,280.00,獶常カ ; 獶常カ絪﹚
