編號,車位類別,車位價格,車位面積平方公尺
RPUOMLPJMHMFFGE88CA,坡道平面,440000,26.03
RPVOMLNLLHMFFGE88CA,坡道平面,0,24.74
RPPRMLRKMHMFFEE78CA,坡道平面,0,24.70
RPQRMLRKMHMFFEE88CA,坡道機械,0,15.18
RPTNMLKLMHMFFEE18CA,坡道平面,0,
RPUNMLOLLHMFFFE68CA,其他,0,
RPPOMLLKMHMFFEE87CA,坡道平面,0,16.39
RPPNMLQKMHMFFEE28CA,坡道平面,1150000,37.60
RPQNMLQKMHMFFEE38CA,坡道機械,650000,29.28
RPRNMLQKMHMFFEE48CA,坡道機械,650000,29.28
RPSQMLRJMHMFFEE88CA,坡道平面,1200000,23.17
RPSRMLRLLHMFFEE09CA,坡道機械,0,
RPTNMLSLLHMFFEE88CA,坡道機械,0,19.51
RPROMLTLLHMFFEE88CA,坡道平面,0,
RPTNMLKMLHMFFEE18CA,其他,0,
RPPPMLTLLHMFFEE78CA,坡道機械,700000,19.14
RPSQMLRLLHMFFEE98CA,坡道平面,1180000,17.81
RPQOMLOLLHMFFEE28CA,坡道平面,0,17.89
RPROMLOLLHMFFEE38CA,坡道平面,0,17.89
RPTOMLMLLHMFFEE38CA,坡道平面,0,
RPOPMLNKMHMFFDE97CA,坡道平面,1780000,29.10
RPQOMLMLLHMFFDE97CA,坡道機械,0,10.34
RPROMLMLLHMFFDE08CA,坡道機械,0,10.34
RPPOMLOLLHMFFDE08CA,坡道平面,800000,14.53
RPPQMLKLMHMFFCE87CA,坡道平面,0,26.46
RPTPMLOKMHMFFCE48CA,坡道平面,0,23.12
RPTPMLOKMHMFFCE48CA,坡道平面,0,23.12
RPPNMLMLLHMFFCE67CA,坡道機械,0,13.84
RPWNMLNLLHMFFBE38CA,升降平面,0,
RPXOMLRJMHMFFAE78CA,坡道機械,0,
SPXOMLRJMHMFFAE88CA,坡道機械,0,
RPSOMLPJMHMFFAE08CA,坡道平面,0,30.50
RPQOMLTLLHMFFAE38CA,坡道平面,0,
RPRNMLMLLHMFFAE67CA,坡道平面,1900000,
RPWNMLMLLHMFFAE18CA,坡道平面,0,25.99
RPTNMLSLLHMFFAE48CA,坡道平面,0,
RPQNMLQJMHMFFLE98CA,坡道平面,0,
RPTNMLQJMHMFFLE66CA,坡道平面,0,
RPPOMLTLLHMFFGE98DA,坡道機械,0,
RPWNMLMKMHMFFGE78CA,坡道平面,0,
RPRNMLLMLHMFFIE48CA,升降機械,0,
RPQNMLPLLHMFFAE87CA,坡道平面,1400000,23.10
RPXNMLOLLHMFFAE48CA,坡道平面,0,15.63
RPPOMLKKMHMFFAE37CA,坡道平面,0,19.34
RPVNMLOLLHMFFBE38CA,升降機械,0,
RPPOMLOLLHMFFBE87CA,坡道平面,0,
RPQNMLQJMHMFFBE97CA,坡道平面,0,18.35
RPQNMLQJMHMFFBE97CA,坡道平面,0,18.35
RPRNMLRJMHMFFBE18CA,坡道平面,0,18.35
RPRNMLRJMHMFFBE18CA,坡道平面,0,18.35
RPRNMLSJMHMFFBE28CA,坡道平面,0,26.27
RPUOMLLKMHMFFBE08CA,坡道平面,0,18.35
RPRNMLOKMHMFFBE97CA,坡道平面,0,36.20
RPOOMLNLLHMFFCE77CA,坡道平面,1100000,62.99
RPRNMLPLLHMFFCE18CA,坡道機械,700000,18.33
RPUQMLOKMHMFFCE68CA,坡道平面,0,16.51
RPSNMLPJMHMFFCE18CA,坡道平面,0,19.72
RPTNMLPJMHMFFCE28CA,坡道平面,0,19.72
RPPOMLPJMHMFFCE97CA,坡道平面,0,18.34
RPTNMLRLLHMFFCE58CA,坡道平面,0,22.51
RPXNMLOLLHMFFDE78CA,坡道平面,0,23.14
RPQNMLPLLHMFFDE18CA,坡道平面,1000000,36.48
RPPOMLPJMHMFFDE08CA,坡道平面,0,
RPPOMLRJMHMFFDE28CA,坡道機械,0,10.34
RPWNMLLKMHMFFDE38CA,坡道平面,0,27.62
RPXNMLLKMHMFFDE48CA,坡道平面,0,25.70
RPOSMLMLLHMFFEE28CA,坡道平面,0,
RPPNMLNLLHMFFEE97CA,坡道平面,1150000,35.47
RPUNMLOLLHMFFEE58CA,坡道機械,0,9.84
RPWNMLOLLHMFFEE78CA,坡道機械,0,11.24
RPOOMLOLLHMFFEE08CA,坡道機械,1200000,9.01
RPPNMLRLLHMFFEE38CA,坡道平面,0,
RPSPMLKKMHMFFEE18CA,坡道平面,0,
RPSNMLQJMHMFFEE48CA,坡道平面,1500000,21.69
RPQPMLQJMHMFFEE48CA,坡道機械,0,23.15
RPRPMLQJMHMFFEE58CA,坡道平面,0,41.37
RPSNMLQKMHMFFEE58CA,坡道機械,650000,29.28
RPTNMLQKMHMFFEE68CA,坡道平面,1050000,37.60
RPUNMLQKMHMFFEE78CA,坡道平面,1350000,37.60
RPVNMLQKMHMFFEE88CA,坡道機械,650000,29.28
RPWNMLQKMHMFFEE98CA,坡道平面,1150000,37.60
RPXNMLQKMHMFFEE09CA,坡道平面,1150000,37.60
RPOOMLQKMHMFFEE28CA,坡道機械,750000,29.28
RPPOMLQKMHMFFEE38CA,坡道機械,700000,29.28
RPQOMLQKMHMFFEE48CA,坡道平面,1150000,37.60
RPROMLQKMHMFFEE58CA,坡道機械,550000,29.28
RPSOMLQKMHMFFEE68CA,坡道機械,650000,29.28
RPTOMLQKMHMFFEE78CA,坡道平面,1050000,37.60
RPUOMLQKMHMFFEE88CA,坡道平面,1050000,37.60
RPPOMLMKMHMFFEE97CA,坡道平面,0,24.84
RPROMLMKMHMFFEE18CA,坡道平面,0,24.84
RPSPMLSKMHMFFEE98CA,坡道平面,0,
RPPRMLOKMHMFFEE48CA,升降機械,0,14.05
RPQRMLOKMHMFFEE58CA,升降機械,0,14.05
RPRPMLOLLHMFFGE68CA,坡道平面,0,18.39
RPSOMLTLLHMFFGE56CA,坡道機械,0,
RPROMLQJMHMFFGE68CA,坡道平面,0,
RPVOMLPJMHMFFGE98CA,坡道平面,400000,22.35
RPWOMLPJMHMFFGE09CA,坡道平面,400000,26.03
RPXOMLPJMHMFFGE56CA,坡道平面,400000,26.03
RPVOMLQJMHMFFGE09CA,坡道平面,0,
RPRNMLLMLHMFFGE28CA,坡道機械,750000,17.42
RPSNMLLMLHMFFGE38CA,坡道機械,750000,17.42
RPTNMLLMLHMFFGE48CA,坡道機械,600000,17.42
RPVNMLLMLHMFFGE68CA,坡道機械,600000,17.42
RPWNMLLMLHMFFGE78CA,坡道機械,750000,17.42
RPXNMLLMLHMFFGE88CA,坡道機械,750000,17.42
RPVOMLLKMHMFFGE68CA,坡道平面,0,
RPVOMLLKMHMFFGE68CA,坡道平面,0,
RPTRMLLKMHMFFGE78CA,坡道平面,0,25.60
RPURMLLKMHMFFGE88CA,坡道平面,0,25.60
RPVRMLLKMHMFFGE98CA,坡道機械,0,15.67
RPWRMLLKMHMFFGE09CA,坡道平面,0,25.60
RPVNMLTLLHMFFGE76CA,坡道平面,0,
RPXPMLOLLHMFFGE66CA,坡道平面,0,42.73
RPVOMLRKMHMFFEE09CA,坡道平面,0,
RPWOMLRKMHMFFEE56CA,坡道平面,0,
RPUNMLNLLHMFFFE58CA,坡道平面,0,
RPTQMLMKMHMFFEE58CA,坡道平面,0,
RPWOMLNKMHMFFEE78CA,坡道平面,0,20.16
RPVOMLQKMHMFFEE98CA,坡道機械,650000,29.28
RPWOMLQKMHMFFEE09CA,坡道平面,1050000,41.17
RPXOMLQKMHMFFEE56CA,坡道機械,550000,29.28
RPOPMLQKMHMFFEE38CA,坡道機械,600000,29.28
RPPPMLQKMHMFFEE48CA,坡道機械,600000,29.28
RPQPMLQKMHMFFEE58CA,坡道平面,1050000,37.60
RPRPMLQKMHMFFEE68CA,坡道平面,1050000,37.60
RPSPMLQKMHMFFEE78CA,坡道平面,1150000,37.60
RPTPMLQKMHMFFEE88CA,坡道平面,1150000,37.60
RPVOMLKKMHMFFEE38CA,坡道平面,0,
RPXNMLTJMHMFFEE66CA,坡道平面,0,
RPVNMLSJMHMFFEE98CA,坡道平面,2400000,23.14
RPVNMLSJMHMFFEE98CA,坡道平面,2400000,23.14
RPVNMLSJMHMFFEE98CA,坡道平面,2400000,23.14
RPWNMLSJMHMFFEE09CA,坡道平面,1800000,23.14
RPWNMLSJMHMFFEE09CA,坡道平面,1800000,23.14
RPWNMLSJMHMFFEE09CA,坡道平面,1800000,23.14
RPXNMLRJMHMFFEE09CA,坡道平面,1250000,22.57
RPPOMLRJMHMFFEE38CA,坡道平面,1250000,26.11
RPRNMLSLLHMFFEE68CA,坡道平面,0,14.94
RPWQMLRLLHMFFEE76CA,坡道平面,0,
RPQNMLRLLHMFFEE48CA,坡道機械,0,
RPVNMLPLLHMFFEE78CA,坡道平面,1000000,15.39
RPPNMLPLLHMFFEE18CA,坡道機械,0,
RPPOMLOLLHMFFEE18CA,坡道機械,0,6.65
RPSOMLOLLHMFFEE48CA,坡道平面,0,17.89
RPOOMLLKMHMFFDE67CA,坡道平面,0,23.05
RPVNMLKKMHMFFDE18CA,坡道平面,0,21.45
RPQOMLLKMHMFFDE87CA,坡道平面,0,23.05
RPROMLLKMHMFFDE97CA,坡道平面,0,23.05
RPWOMLPJMHMFFDE78CA,坡道平面,0,36.12
RPXOMLPJMHMFFDE88CA,坡道平面,0,34.88
RPOPMLPJMHMFFDE08CA,坡道平面,0,34.88
RPSNMLRLLHMFFDE58CA,坡道機械,0,
RPVNMLOLLHMFFDE58CA,坡道平面,0,23.72
RPUNMLTLLHMFFDE98CA,坡道平面,0,
RPTOMLTLLHMFFDE98CA,坡道平面,0,
RPTOMLTLLHMFFDE98CA,坡道平面,0,
RPUNMLSLLHMFFDE88CA,坡道平面,0,34.68
RPWOMLSLLHMFFCE09CA,坡道平面,1300000,15.12
RPUOMLTLLHMFFCE98CA,升降機械,0,
RPQNMLQJMHMFFCE08CA,坡道機械,0,
RPPPMLPJMHMFFCE08CA,坡道平面,1000000,19.70
RPQPMLPJMHMFFCE18CA,坡道平面,1150000,22.82
RPXOMLPJMHMFFCE78CA,坡道平面,1000000,22.82
RPSQMLOKMHMFFCE48CA,坡道平面,0,
RPPOMLNLLHMFFCE87CA,坡道平面,1100000,62.99
RPUOMLSKMHMFFBE78CA,坡道平面,0,
RPUOMLSKMHMFFBE78CA,坡道平面,0,
RPTPMLLKMHMFFBE08CA,升降機械,0,9.95
RPUNMLOLLHMFFBE28CA,坡道平面,0,13.32
RPSNMLRLLHMFFAE28CA,坡道機械,0,
RPTNMLRLLHMFFAE38CA,坡道平面,0,
RPRNMLQLLHMFFAE08CA,一樓平面,0,
RPTNMLTLLHMFFAE58CA,坡道機械,0,
RPROMLTLLHMFFAE48CA,坡道平面,0,
RPUOMLPJMHMFFAE28CA,坡道平面,0,19.89
RPVOMLPJMHMFFAE38CA,坡道平面,0,19.89
RPSOMLQJMHMFFIE98CA,坡道平面,1380000,21.37
RPPOMLQJMHMFFLE98CA,坡道平面,0,
RPTNMLSLLHMFFIE76DA,坡道平面,0,
RPSOMLKMLHMFFEE28DA,一樓平面,0,
RPQOMLTKMHMFFGE09DA,坡道機械,0,25.24
RPQNMLQJMHMFFIE68CA,坡道平面,0,36.50
RPWNMLRJMHMFFIE76CA,坡道機械,0,15.38
RPXNMLRJMHMFFIE86CA,坡道平面,0,27.02
RPOPMLPJMHMFFAE77CA,升降機械,0,
RPTNMLRJMHMFFAE28CA,坡道平面,1400000,25.51
RPTNMLRJMHMFFAE28CA,坡道平面,1400000,25.51
RPQPMLRLLHMFFAE28CA,坡道平面,0,15.49
RPQNMLLKMHMFFAE47CA,坡道平面,0,
RPVOMLKKMHMFFBE08CA,坡道平面,1500000,31.06
RPQOMLLKMHMFFCE77CA,坡道平面,1100000,15.05
RPPPMLMKMHMFFCE87CA,坡道平面,0,
RPQPMLMKMHMFFCE97CA,坡道平面,0,
RPQPMLMKMHMFFCE97CA,坡道機械,0,
RPQOMLKMLHMFFCE77CA,坡道平面,0,28.05
RPROMLKMLHMFFCE87CA,坡道平面,0,28.05
RPSNMLSLLHMFFDE68CA,坡道平面,0,
RPSNMLSLLHMFFDE68CA,坡道平面,0,
RPVNMLKMLHMFFDE28CA,一樓平面,0,
RPSNMLRJMHMFFDE48CA,坡道平面,0,
RPQNMLTJMHMFFDE48CA,坡道平面,0,
RPPRMLRLLHMFFEE78CA,坡道平面,0,30.98
RPXNMLSJMHMFFEE56CA,坡道平面,0,25.37
RPWNMLTJMHMFFEE56CA,坡道機械,0,
RPTNMLTJMHMFFEE88CA,坡道機械,0,
RPQNMLRKMHMFFEE48CA,坡道機械,700000,29.28
RPXOMLKKMHMFFEE58CA,坡道機械,0,7.84
RPXPMLPJNHMFFEE56CA,坡道平面,1250000,37.60
TPXPMLPJNHMFFEE76CA,坡道平面,1250000,37.60
RPOQMLPJNHMFFEE38CA,坡道平面,1350000,41.17
SPOQMLPJNHMFFEE48CA,坡道平面,1350000,37.60
RPVQMLOKMHMFFEE98CA,坡道平面,0,23.17
RPTOMLRKMHMFFEE88CA,坡道平面,0,
RPWNMLTKMHMFFEE66CA,坡道平面,0,
RPRNMLRKMHMFFFE68CA,坡道平面,0,
RPPPMLRLLHMFFGE78CA,坡道平面,0,21.39
RPOOMLLKMHMFFGE97CA,坡道平面,0,25.24
RPXNMLQJMHMFFGE56CA,坡道平面,440000,26.03
RPOOMLRJMHMFFGE48CA,坡道平面,440000,26.03
RPOPMLPJMHMFFGE38CA,坡道平面,400000,26.03
RPUOMLLKMHMFFGE58CA,坡道平面,0,
RPWOMLLKMHMFFGE78CA,坡道平面,0,
RPXOMLLKMHMFFGE88CA,坡道機械,750000,17.42
RPRPMLLKMHMFFGE38CA,坡道平面,0,
RPSPMLLKMHMFFGE48CA,坡道平面,0,
RPTPMLLKMHMFFGE58CA,坡道平面,0,
RPUPMLLKMHMFFGE68CA,坡道平面,0,
RPWPMLLKMHMFFGE88CA,坡道平面,0,
RPRNMLSLLHMFFFE78CA,坡道平面,0,
RPUPMLOKMHMFFEE78CA,坡道平面,0,
RPUPMLOKMHMFFEE78CA,坡道平面,0,
RPQOMLMKMHMFFEE08CA,坡道機械,0,11.11
RPQOMLNKMHMFFEE18CA,坡道平面,0,24.97
RPVQMLRJMHMFFEE56CA,坡道平面,0,19.42
RPRQMLRJMHMFFEE78CA,坡道平面,0,
RPTPMLSLLHMFFEE09CA,坡道機械,0,
RPRNMLKMLHMFFEE97CA,其他,0,
RPQOMLTLLHMFFEE78CA,坡道平面,0,
RPVOMLKKMHMFFDE28CA,坡道平面,0,
RPPPMLNKMHMFFDE08CA,坡道平面,1580000,29.10
RPXNMLTLLHMFFDE66CA,坡道平面,0,
RPXNMLKMLHMFFCE38CA,坡道平面,0,31.94
RPPPMLNKMHMFFCE97CA,坡道平面,0,26.46
RPXNMLNKMHMFFBE48CA,升降機械,0,
RPSOMLOKMHMFFBE18CA,坡道平面,0,
RPTOMLRJMHMFFBE48CA,坡道機械,0,19.47
RPPNMLRJMHMFFBE97CA,坡道平面,0,31.77
RPPNMLRJMHMFFBE97CA,坡道平面,0,31.77
RPXOMLKKMHMFFBE28CA,坡道機械,0,
RPUOMLKKMHMFFBE97CA,坡道機械,0,
RPPNMLLKMHMFFBE47CA,坡道機械,0,
RPSNMLLKMHMFFBE77CA,坡道機械,0,
RPTNMLLKMHMFFBE87CA,坡道機械,0,
RPUNMLRKMHMFFAE48CA,坡道平面,0,
RPUNMLRKMHMFFAE48CA,坡道平面,0,
RPPOMLMKMHMFFAE57CA,坡道平面,0,
RPQNMLQJMHMFFAE87CA,升降機械,1050000,18.43
RPTNMLQJMHMFFAE18CA,坡道平面,0,25.25
RPXOMLTLLHMFFAE09CA,坡道平面,0,19.67
RPXOMLTLLHMFFAE09CA,坡道平面,0,19.67
RPUNMLKMLHMFFAE87CA,坡道平面,0,28.05
RPRNMLKMLHMFFIE38CA,坡道平面,0,
RPSNMLLMLHMFFDE18DA,坡道平面,0,22.19
RPRQMLPLMHMFFEE88DA,坡道平面,0,13.30
RPPPMLRKMHMFFGE78CA,坡道平面,0,
RPXNMLSKMHMFFGE86CA,坡道機械,0,
RPXNMLSKMHMFFGE86CA,坡道機械,0,
RPTOMLQJMHMFFIE09CA,坡道平面,1380000,21.37
RPQOMLSLMHMFFIE56CA,一樓平面,0,15.43
RPQOMLKKMHMFFAE47CA,坡道平面,0,
RPTOMLKMLHMFFBE97CA,坡道平面,700000,13.32
RPQOMLTLLHMFFBE48CA,坡道平面,0,24.41
RPQOMLTLLHMFFBE48CA,坡道平面,0,24.41
RPVOMLLMLHMFFBE28CA,坡道機械,0,
RPUPMLOKMHMFFCE58CA,坡道平面,0,19.72
RPWPMLOKMHMFFCE78CA,坡道平面,0,19.72
RPSOMLNKMHMFFCE18CA,坡道機械,0,13.32
RPVOMLNKMHMFFCE48CA,坡道平面,0,20.51
RPXOMLNKMHMFFCE68CA,坡道平面,0,22.51
RPSOMLLKMHMFFCE97CA,坡道平面,1000000,22.82
RPVOMLLKMHMFFCE28CA,坡道平面,1000000,19.70
RPWNMLKLMHMFFCE28CA,坡道機械,0,12.49
RPXOMLLMLHMFFCE58CA,坡道平面,0,
RPWPMLTLLHMFFDE76CA,坡道平面,0,
RPRNMLKMLHMFFDE87CA,坡道平面,1000000,
RPVOMLLMLHMFFDE48CA,坡道機械,0,
RPPNMLLMLHMFFDE77CA,坡道機械,0,
RPUNMLQJMHMFFDE58CA,坡道平面,0,22.12
RPVOMLQJMHMFFDE78CA,坡道平面,0,23.29
RPQOMLRJMHMFFDE38CA,坡道機械,0,10.34
RPWNMLRKMHMFFDE98CA,坡道機械,0,
RPQNMLQKMHMFFDE28CA,升降機械,0,16.03
RPPPMLKLMHMFFDE87CA,坡道平面,0,32.95
RPQPMLKLMHMFFDE97CA,坡道平面,0,30.22
RPPNMLTKMHMFFDE48CA,坡道機械,0,
RPWPMLRJMHMFFEE56CA,坡道平面,1700000,26.11
RPXNMLKKMHMFFEE48CA,坡道平面,0,
RPSOMLPJMHMFFEE48CA,坡道平面,0,
RPUNMLQJMHMFFEE68CA,坡道平面,0,
RPXOMLOLMHMFFEE09CA,坡道平面,800000,6.26
RPUOMLOLMHMFFEE78CA,坡道平面,900000,6.26
RPVOMLOLMHMFFEE88CA,坡道機械,900000,6.26
RPXOMLRKMHMFFEE66CA,坡道機械,0,
RPOPMLRKMHMFFEE48CA,坡道平面,0,
RPWNMLRKMHMFFFE56CA,坡道平面,0,34.57
RPQPMLRJMHMFFGE78CA,坡道平面,1150000,23.84
RPSPMLQJMHMFFGE88CA,坡道平面,0,25.13
RPQNMLKMLHMFFGE08CA,坡道平面,0,
RPWNMLKMLHMFFGE68CA,坡道平面,0,30.45
RPXOMLTLLHMFFGE07CA,坡道平面,0,21.72
RPWNMLQLMHMFFFE56CA,坡道機械,0,
RPSQMLSKMHMFFEE09CA,坡道平面,1100000,33.06
RPTQMLSKMHMFFEE56CA,坡道平面,1250000,33.06
RPUQMLSKMHMFFEE66CA,坡道平面,1200000,33.06
RPUNMLTKMHMFFEE09CA,坡道平面,0,17.06
RPVNMLLLMHMFFEE48CA,坡道機械,0,5.13
RPQOMLPJMHMFFEE28CA,坡道平面,0,
RPWNMLPJMHMFFEE78CA,坡道機械,0,
RPSPMLKMLHMFFEE28CA,坡道平面,1100000,27.13
RPTPMLKMLHMFFEE38CA,坡道機械,800000,9.89
RPUPMLKMLHMFFEE48CA,坡道平面,0,
RPOOMLKMLHMFFEE77CA,升降機械,0,
RPQOMLKMLHMFFEE97CA,坡道平面,0,17.89
RPOOMLKKMHMFFEE67CA,坡道平面,0,
RPWNMLKKMHMFFEE38CA,升降平面,0,
RPQNMLTLLHMFFEE68CA,坡道平面,0,28.88
RPUOMLKKMHMFFDE18CA,坡道平面,0,
RPTOMLPJMHMFFDE48CA,坡道平面,0,
RPXNMLKMLHMFFDE48CA,坡道平面,0,26.46
RPXNMLKMLHMFFDE48CA,坡道機械,0,15.87
RPXNMLKMLHMFFDE48CA,坡道機械,0,15.87
RPXNMLKMLHMFFDE48CA,坡道機械,0,15.87
RPOOMLLLMHMFFCE67CA,坡道平面,1200000,34.87
RPQPMLLLMHMFFCE97CA,坡道平面,0,37.22
RPRPMLLLMHMFFCE08CA,坡道平面,0,37.22
RPQNMLMKMHMFFCE77CA,坡道平面,0,
RPQQMLOKMHMFFCE28CA,坡道平面,0,19.72
RPRQMLOKMHMFFCE38CA,坡道平面,0,23.12
RPRQMLOKMHMFFCE38CA,坡道平面,0,23.12
