編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPRNMLOLLHMFFAG08CA,6,191.13,住家用,鋼筋混凝土造,100年1月18日,三層,三層 一層 二層
RPQOMLNLLHMFFAG97CA,37,93.50,住家用,鋼筋混凝土造,69年2月13日,四層,一層
RPTNMLOLLHMFFBG38CA,1,206.04,見其他登記事項,鋼筋混凝土造,105年2月24日,三層,一層 二層 三層 地下一層
RPTNMLOLLHMFFBG38CA,1,28.43,見其他登記事項,鋼筋混凝土造,105年2月24日,一層,
RPVNMLOLLHMFFBG58CA,37,126.08,住家用,鋼筋混凝土加強磚造,69年2月2日,二層,一層 二層 騎樓
RPQNMLRLLHMFFBG38CA,40,96.88,住家用,鋼筋混凝土加強磚造,65年9月16日,二層,一層 二層
RPVNMLTLLHMFFBG09CA,,177.71,見其他登記事項,鋼筋混凝土造,105年8月2日,三層,一層 二層 三層 見其他登記事項
RPSOMLTLLHMFFBG88CA,36,84.39,住家用,鋼筋混凝土加強磚造,70年7月17日,五層,一層 二層
RPOOMLTLLHMFFBG48CA,31,1453.07,見其他登記事項,見其他登記事項,75年2月17日,二層,一層 二層 地下層
RPTNMLTLLHMFFBG88CA,22,31.33,住家用,鋼筋混凝土造,83年12月17日,八層,四層
RPTNMLTLLHMFFBG88CA,22,25.20,共有部分,鋼筋混凝土造,83年12月17日,八層,
RPRNMLSJMHMFFBG48CA,4,193.23,住家用,鋼筋混凝土造,102年6月26日,三層,一層 二層 三層
RPRPMLNKMHMFFBG28CA,,61.12,見其他登記事項,鋼筋混凝土造,105年11月21日,四層,二層
RPRPMLNKMHMFFBG28CA,,10.32,見其他登記事項,鋼筋混凝土造,105年11月21日,四層,
RPTNMLOKMHMFFBG38CA,,61.46,見其他登記事項,鋼筋混凝土造,105年11月21日,四層,二層
RPTNMLOKMHMFFBG38CA,,10.32,見其他登記事項,鋼筋混凝土造,105年11月21日,四層,
RPUNMLOKMHMFFBG48CA,,61.12,見其他登記事項,鋼筋混凝土造,105年11月21日,四層,三層
RPUNMLOKMHMFFBG48CA,,10.32,見其他登記事項,鋼筋混凝土造,105年11月21日,四層,
RPVNMLOKMHMFFBG58CA,,61.46,見其他登記事項,鋼筋混凝土造,105年11月21日,四層,四層
RPVNMLOKMHMFFBG58CA,,10.32,見其他登記事項,鋼筋混凝土造,105年11月21日,四層,
RPPNMLPLLHMFFAG97CA,36,54.88,住家用,鋼筋混凝土造,70年8月11日,七層,五層
RPPNMLPLLHMFFAG97CA,36,14.89,見其他登記事項,鋼筋混凝土造,70年8月11日,七層,
RPRNMLRLLHMFFAG38CA,2,186.55,住家用,鋼筋混凝土造,103年9月1日,三層,一層 二層 三層 見其他登記事項
RPPNMLSLLHMFFAG28CA,17,233.21,住商用,鋼筋混凝土造,89年1月24日,三層,一層 二層 三層 騎樓
RPTNMLTLLHMFFAG78CA,2,227.65,見其他登記事項,鋼筋混凝土造,103年10月24日,三層,一層 二層 三層 騎樓 見其他登記事項
RPUNMLTLLHMFFAG88CA,24,104.40,住家用,鋼筋混凝土造,82年1月19日,七層,六層
RPUNMLTLLHMFFAG88CA,24,17.70,見其他登記事項,鋼筋混凝土造,82年1月19日,七層,
RPUNMLTLLHMFFAG88CA,24,32.11,見其他登記事項,鋼筋混凝土造,82年1月19日,七層,地下一層
RPVNMLTLLHMFFAG98CA,19,106.50,住家用,鋼筋混凝土造,87年6月2日,四層,一層 二層
RPVNMLTLLHMFFAG98CA,19,41.77,見其他登記事項,鋼筋混凝土造,87年6月2日,四層,
RPPNMLQJMHMFFAG97CA,10,201.70,住家用,鋼筋混凝土造,96年8月15日,三層,一層 二層 三層
RPVPMLLKMHMFFAG38CA,36,160.54,住家用,鋼筋混凝土加強磚造,70年6月11日,二層,騎樓 一層 二層
RPSPMLOKMHMFFAG38CA,22,92.07,住家用,鋼筋混凝土造,83年11月14日,五層,四層
RPSPMLOKMHMFFAG38CA,22,12.03,見其他登記事項,鋼筋混凝土造,83年11月14日,五層,
RPXNMLTLLHMFFAG56CA,4,207.22,見其他登記事項,鋼筋混凝土造,102年3月19日,三層,一層 二層 三層 見其他登記事項
RPPPMLTLLHMFFAG58CA,1,189.84,住家用,見其他登記事項,105年5月30日,三層,一層 二層 三層
RPQOMLRLLHMFFAG38CA,1,186.66,見其他登記事項,見其他登記事項,105年7月4日,三層,一層 二層 三層
RPROMLRLLHMFFAG48CA,21,36.02,住家用,鋼筋混凝土造,85年1月25日,五層,四層
RPROMLRLLHMFFAG48CA,21,7.47,見其他登記事項,鋼筋混凝土造,85年1月25日,五層,
RPVNMLRLLHMFFAG78CA,,297.97,農舍,見其他登記事項,105年12月12日,三層,三層 見其他登記事項 一層 二層
RPPNMLRLLHMFFAG18CA,,162.18,住家用,鋼筋混凝土造,105年12月23日,三層,一層 二層 三層
RPVOMLLMLHMFFBG48CA,23,100.86,住家用,鋼筋混凝土造,83年3月19日,五層,二層
RPVOMLLMLHMFFBG48CA,23,7.69,共有部分,鋼筋混凝土造,83年3月19日,五層,
RPUNMLTLLHMFFBG98CA,7,123.83,農舍,鋼筋混凝土造,99年3月8日,三層,一層 二層 三層
RPRQMLRLLHMFFBG78CA,2,47.54,見其他登記事項,鋼筋混凝土造,103年12月18日,五層,二層
RPRQMLRLLHMFFBG78CA,2,27.93,見其他登記事項,鋼筋混凝土造,103年12月18日,五層,
RPXNMLTLLHMFFBG66CA,1,272.66,見其他登記事項,鋼筋混凝土造,104年9月23日,三層,一層 二層 三層 見其他登記事項
RPWNMLRLLHMFFAG09EA,12,176.48,見其他登記事項,鋼筋混凝土造,93年12月21日,三層,一層 二層 三層
RPXNMLRLLHMFFAG56EA,5,191.44,住家用,鋼筋混凝土造,101年7月17日,三層,一層 二層 三層
RPSNMLRLLHMFFBG78EA,1,261.73,見其他登記事項,鋼筋混凝土造,104年8月19日,四層,一層 二層 三層 四層 見其他登記事項
RPSNMLTLLHMFFBG78CA,23,104.91,住商用,鋼筋混凝土造,83年8月16日,十層,一層 二層 騎樓
RPSNMLTLLHMFFBG78CA,23,3.34,共有部份,鋼筋混凝土造,83年8月16日,十層,
RPSNMLTLLHMFFBG78CA,23,12.30,共有部份,鋼筋混凝土造,83年8月16日,十層,
RPTNMLLMLHMFFBG18CA,,175.19,見其他登記事項,鋼筋混凝土造,105年12月19日,三層,一層 二層 三層 見其他登記事項
RPPNMLPJMHMFFBG97CA,2,47.65,見其他登記事項,鋼筋混凝土造,103年11月20日,二十四層,十七層
RPPNMLPJMHMFFBG97CA,2,33.91,見其他登記事項,鋼筋混凝土造,103年11月20日,二十四層,
RPPNMLLMLHMFFBG77CA,11,188.66,住家用,鋼筋混凝土造,95年4月28日,三層,一層 二層 三層
RPOOMLQJMHMFFBG08CA,23,87.52,住家用,鋼筋混凝土造,83年1月12日,七層,六層
RPOOMLQJMHMFFBG08CA,23,19.49,共有部份,鋼筋混凝土造,83年1月12日,七層,
RPOOMLQJMHMFFBG08CA,23,16.00,共有部份,鋼筋混凝土造,83年1月12日,七層,
RPSNMLMKMHMFFBG08CA,1,306.40,見其他登記事項,鋼筋混凝土造,105年3月28日,三層,一層 二層 三層 見其他登記事項
RPTNMLMKMHMFFBG18CA,2,416.51,見其他登記事項,鋼筋混凝土造,104年7月27日,三層,一層 二層 三層 見其他登記事項
RPTNMLMKMHMFFBG18CA,3,44.70,見其他登記事項,鋼筋混凝土造,103年5月5日,一層,一層
RPRNMLQJMHMFFBG28CA,32,116.33,住家用,鋼筋混凝土加強磚造,74年5月2日,二層,一層 二層 騎樓
RPSOMLQJMHMFFBG48CA,35,145.40,住家用,鋼筋混凝土加強磚造,70年9月3日,二層,一層 二層 騎樓
RPTOMLQJMHMFFBG58CA,3,55.75,見其他登記事項,鋼筋混凝土造,103年8月25日,十四層,四層
RPTOMLQJMHMFFBG58CA,3,39.42,見其他登記事項,鋼筋混凝土造,103年8月25日,十四層,
RPUOMLQJMHMFFBG68CA,40,133.20,住家用,鋼筋混凝土加強磚造,66年6月22日,二層,一層 二層 騎樓
RPVOMLQJMHMFFBG78CA,37,106.92,住家用,鋼筋混凝土加強磚造,68年10月23日,二層,一層 二層
RPWOMLQJMHMFFBG88CA,23,96.26,住家用,鋼筋混凝土造,83年4月19日,七層,四層
RPWOMLQJMHMFFBG88CA,23,17.91,共有部份,鋼筋混凝土造,83年4月19日,七層,
RPUNMLKMLHMFFAG08CA,43,106.88,住家用,鋼筋混凝土加強磚造,62年11月21日,二層,一層 二層
RPUQMLPJMHMFFAG68CA,10,192.45,見其他登記事項,鋼骨鋼筋混凝土造,96年1月31日,三層,二層 三層 一層
RPVQMLPJMHMFFAG78CA,37,180.22,住家用,鋼筋混凝土造,69年5月10日,三層,一層 二層 三層 騎樓 地下層
RPVPMLPJMHMFFAG68CA,2,247.33,住家用,見其他登記事項,103年9月2日,三層,一層 二層 三層 見其他登記事項
RPWPMLPJMHMFFAG78CA,24,158.94,住家用,鋼筋混凝土造,81年11月20日,三層,一層 二層 三層
RPVNMLSLLHMFFAG88CA,37,49.04,住家用,鋼筋混凝土造,68年9月15日,五層,四層
RPQNMLOKMHMFFAG97CA,1,233.49,見其他登記事項,鋼筋混凝土造,105年5月9日,三層,一層 三層 見其他登記事項 二層
RPOOMLOKMHMFFAG87CA,2,207.28,住家用,鋼筋混凝土造,103年9月22日,四層,一層 二層 三層 四層
RPUOMLLKMHMFFAG18CA,41,138.28,住家用,見其他登記事項,64年12月18日,三層,一層 二層 三層
RPWNMLLKMHMFFAG28CA,,209.93,見其他登記事項,鋼骨鋼筋混凝土造,105年10月5日,三層,一層 二層 三層 見其他登記事項
RPUPMLLKMHMFFAG28CA,,211.45,見其他登記事項,鋼骨鋼筋混凝土造,105年10月5日,三層,一層 二層 三層 見其他登記事項
RPSQMLLKMHMFFAG18CA,,222.49,見其他登記事項,鋼骨鋼筋混凝土造,105年10月5日,三層,一層 二層 三層 見其他登記事項
RPUOMLMKMHMFFAG28CA,22,96.03,住家用,鋼筋混凝土造,84年3月21日,五層,三層
RPUOMLMKMHMFFAG28CA,22,13.55,見其他登記事項,鋼筋混凝土造,84年3月21日,五層,
RPPOMLTLLHMFFAG48CA,39,125.01,住家用,鋼筋混凝土造,67年6月6日,三層,一層 二層 三層
RPTNMLQJMHMFFBG48CA,3,190.55,見其他登記事項,鋼筋混凝土造,103年8月7日,三層,一層 二層 三層 見其他登記事項
RPUNMLQJMHMFFBG58CA,23,76.22,住家用,鋼筋混凝土造,83年4月19日,七層,六層
RPUNMLQJMHMFFBG58CA,23,.68,共有部分,鋼筋混凝土造,83年4月19日,七層,
RPUNMLQJMHMFFBG58CA,23,15.26,共有部分,鋼筋混凝土造,83年4月19日,七層,
RPXOMLOKMHMFFBG88CA,21,169.33,見其他登記事項,鋼筋混凝土造,84年7月21日,四層,一層 二層 三層 四層
RPUNMLSKMHMFFBG88CA,2,267.15,見其他登記事項,鋼骨鋼筋混凝土造,104年5月18日,三層,一層 二層 三層 見其他登記事項
RPVNMLSKMHMFFBG98CA,37,206.40,住家用,鋼筋混凝土加強磚造,68年10月3日,三層,一層 二層 三層 騎樓
RPUOMLTKMHMFFBG09CA,33,88.06,住家用,鋼筋混凝土造,73年4月25日,四層,一層 二層 騎樓
RPUOMLTKMHMFFBG09CA,33,4.22,共有部分,鋼筋混凝土造,73年4月25日,四層,
RPUOMLTKMHMFFBG09CA,33,44.03,住家用,鋼筋混凝土造,73年4月25日,四層,三層
RPUOMLTKMHMFFBG09CA,33,4.22,共有部分,鋼筋混凝土造,73年4月25日,四層,
RPUOMLTKMHMFFBG09CA,33,44.03,住家用,鋼筋混凝土造,73年4月25日,四層,四層
