¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,ý¿²ø¬q721~750¦a¸¹,14.5,°Ó,,,1031016,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,157.75,3,2,2,¦³,µL,6520000,43709,©Y¹D¥­­±,31.46,1000000,,RPQPMLSLLHMFFCE68CB
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,ý¿²ø¬q721~750¦a¸¹,14.5,°Ó,,,1030710,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,157.75,3,2,2,¦³,µL,6100000,40779,©Y¹D¥­­±,31.46,950000,,RPRPMLSLLHMFFCE78CB
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,ý¿²ø¬q721~750¦a¸¹,14.5,°Ó,,,1031002,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,157.75,3,2,2,¦³,µL,6900000,45992,©Y¹D¥­­±,31.64,1100000,,RPSPMLSLLHMFFCE88CB
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,ý¿²ø¬q721~750¦a¸¹,14.5,°Ó,,,1030519,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,157.75,3,2,2,¦³,µL,6800000,45134,©Y¹D¥­­±,31.46,1100000,,RPTPMLSLLHMFFCE98CB
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,ý¿²ø¬q721~750¦a¸¹,14.5,°Ó,,,1030629,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,155.6,3,2,2,¦³,µL,6750000,45134,©Y¹D¥­­±,29.31,1050000,,RPUPMLSLLHMFFCE09CB
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,ý¿²ø¬q721~750¦a¸¹,14.5,°Ó,,,1040216,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,155.6,3,2,2,¦³,µL,6520000,44105,©Y¹D¥­­±,29.31,950000,,RPVOMLTLLHMFFCE56CB
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,ý¿²ø¬q721~750¦a¸¹,14.5,°Ó,,,1040807,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,157.75,3,2,2,¦³,µL,6600000,43551,©Y¹D¥­­±,31.46,1100000,,RPWOMLTLLHMFFCE66CB
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,ý¿²ø¬q721~750¦a¸¹,14.5,°Ó,,,1040710,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,157.75,3,2,2,¦³,µL,6660000,44026,©Y¹D¥­­±,31.46,1100000,,RPXOMLTLLHMFFCE76CB
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,ý¿²ø¬q721~750¦a¸¹,11.23,°Ó,,,1040825,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,128.94,2,2,2,¦³,µL,5280000,42881,©Y¹D¥­­±,31.46,1100000,,RPPPMLTLLHMFFCE68CB
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,ý¿²ø¬q721~750¦a¸¹,11.23,°Ó,,,1040807,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,128.94,2,2,2,¦³,µL,5250000,43599,©Y¹D¥­­±,31.46,1000000,,RPQPMLTLLHMFFCE78CB
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,ý¿²ø¬q721~750¦a¸¹,10.53,°Ó,,,1040602,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,122.33,2,2,2,¦³,µL,5000000,42918,©Y¹D¥­­±,31.46,1100000,,RPTOMLKMLHMFFCE18CB
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,ý¿²ø¬q721~750¦a¸¹,10.53,°Ó,,,1030609,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,120.71,2,2,2,¦³,µL,4820000,42341,©Y¹D¥­­±,29.31,950000,,RPUOMLKMLHMFFCE28CB
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,ý¿²ø¬q721~750¦a¸¹,10.53,°Ó,,,1031031,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,120.71,2,2,2,¦³,µL,4880000,42998,©Y¹D¥­­±,29.31,950000,,RPVOMLKMLHMFFCE38CB
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,ý¿²ø¬q721~750¦a¸¹,10.53,°Ó,,,1030811,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,122.86,2,2,2,¦³,µL,4920000,42888,©Y¹D¥­­±,31.46,1000000,,RPWOMLKMLHMFFCE48CB
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,ý¿²ø¬q721~750¦a¸¹,10.53,°Ó,,,1031111,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,120.71,2,2,2,¦³,µL,5000000,44311,©Y¹D¥­­±,29.31,950000,,RPXOMLKMLHMFFCE58CB
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,ý¿²ø¬q721~750¦a¸¹,10.53,°Ó,,,1031203,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,120.71,2,2,2,¦³,µL,5010000,43326,©Y¹D¥­­±,29.31,1050000,,RPOPMLKMLHMFFCE77CB
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,ý¿²ø¬q721~750¦a¸¹,10.53,°Ó,,,1040305,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,122.86,2,2,2,¦³,µL,5100000,43764,©Y¹D¥­­±,31.46,1100000,,RPPPMLKMLHMFFCE87CB
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,ý¿²ø¬q721~750¦a¸¹,10.53,°Ó,,,1040817,¤g¦a1«Øª«1¨®¦ì1,¤Q¤­¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,122.86,2,2,2,¦³,µL,5070000,43435,©Y¹D¥­­±,31.46,1100000,,RPQPMLKMLHMFFCE97CB
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),ý¿²ø¬q721~750¦a¸¹,9.36,°Ó,,,1040710,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,83.92,2,2,1,¦³,µL,3760000,44805,,0.0,0,,RPOOMLLMLHMFFCE77CB
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),ý¿²ø¬q721~750¦a¸¹,9.36,°Ó,,,1040508,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,83.92,2,2,1,¦³,µL,3680000,43851,,0.0,0,,RPPOMLLMLHMFFCE87CB
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),ý¿²ø¬q721~750¦a¸¹,9.36,°Ó,,,1040421,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,83.92,2,2,1,¦³,µL,3600000,42898,,0.0,0,,RPROMLLMLHMFFCE08CB
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),ý¿²ø¬q721~750¦a¸¹,9.36,°Ó,,,1040421,¤g¦a1«Øª«1¨®¦ì0,¤Q¥|¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,83.92,2,2,1,¦³,µL,3760000,44805,,0.0,0,,RPTOMLLMLHMFFCE28CB
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,ý¿²ø¬q721~750¦a¸¹,21.28,°Ó,,,1040602,¤g¦a1«Øª«1¨®¦ì1,¤@¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,216.64,0,0,0,µL,µL,10300000,49681,©Y¹D¥­­±,31.46,1100000,,RPUOMLLMLHMFFCE38CB
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),ý¿²ø¬q721~750¦a¸¹,10.76,°Ó,,,1040916,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,95.59,2,2,2,¦³,µL,4500000,47076,,0.0,0,,RPVOMLLMLHMFFCE48CB
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),ý¿²ø¬q721~750¦a¸¹,10.76,°Ó,,,1040522,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,95.59,2,2,2,¦³,µL,4150000,43415,,0.0,0,,RPOPMLLMLHMFFCE87CB
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),ý¿²ø¬q721~750¦a¸¹,10.76,°Ó,,,1040911,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,95.59,2,2,2,¦³,µL,4100000,42892,,0.0,0,,RPPPMLLMLHMFFCE97CB
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,ý¿²ø¬q721~750¦a¸¹,10.99,°Ó,,,1040915,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,124.9,2,2,2,¦³,µL,5200000,43415,©Y¹D¥­­±,29.31,1050000,,RPQPMLLMLHMFFCE08CB
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,ý¿²ø¬q721~750¦a¸¹,10.99,°Ó,,,1040605,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,127.05,2,2,2,¦³,µL,5300000,43938,©Y¹D¥­­±,31.46,1100000,,RPRPMLLMLHMFFCE18CB
