編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPPNMLPKLHMFFER86DA,13,204.43,住家用,鋼造,93年1月20日,一層,一層
RPXPMLPKLHMFFAD58CA,22,62.57,住家用,鋼筋混凝土構造,84年3月24日,四層,一層 二層 三層 四層 屋頂突出物
RPQNMLKKLHMFFHR66CA,32,97.03,住家用,加強磚造,73年11月6日,二層,一層 二層
SPQNMLKKLHMFFHR76CA,32,97.03,住家用,加強磚造,73年11月6日,二層,一層 二層
RPSNMLOLMHMFFFR27CA,9,234.56,住家用,鋼筋混凝土造,97年5月15日,四層,一層 二層 三層 四層 騎樓
RPXNMLPKLHMFFBD48CA,34,108.08,住家用,加強磚造,72年2月11日,二層,一層 二層 屋頂突出物
RPRNMLSJNHMFFBR17DA,34,86.72,住家用,加強磚造,71年12月13日,二層,一層 二層
RPPNMLRKLHMFFCR86DA,,192.43,住家用,見其他登記事項,105年10月20日,三層,一層 二層 三層 屋頂突出物
RPRNMLRKLHMFFCR07DA,,185.85,住家用,見其他登記事項,105年10月20日,三層,一層 二層 三層 屋頂突出物
RPRNMLKLLHMFFDR56DA,6,104.72,住家用,鋼筋混凝土造,100年8月8日,四層,一層 二層 三層 四層
RPPNMLRKLHMFFAR66DA,3,180.80,住家用,鋼筋混凝土造,102年12月5日,三層,一層 二層 三層 屋頂突出物
RPPOMLOLLHMFFER96DA,2,140.05,見其他登記事項,鋼筋混凝土造,104年8月17日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPSNMLKKMHMFFFR96EA,30,101.20,住商用,加強磚造,75年8月28日,二層,一層 二層 騎樓
RPRNMLKLLHMFFBD47CA,21,111.68,住家用,鋼筋混凝土造,85年8月16日,十七層,六層 七層
RPRNMLKLLHMFFBD47CA,21,.00,見其他登記事項,鋼筋混凝土造,85年8月16日,十七層,
RPRNMLKLLHMFFBD47CA,21,.00,見其他登記事項,鋼筋混凝土造,85年8月16日,十七層,
RPRNMLKLLHMFFBD47CA,21,26.19,見其他登記事項,鋼筋混凝土造,85年8月16日,十七層,
RPRNMLKLLHMFFBD47CA,21,.00,見其他登記事項,鋼筋混凝土造,85年8月16日,十六層,
RPRNMLKLLHMFFBD47CA,21,5.55,見其他登記事項,鋼筋混凝土造,85年8月16日,十七層,
RPRNMLKLLHMFFBD47CA,21,.00,見其他登記事項,鋼筋混凝土造,85年8月16日,十六層,
RPRNMLKLLHMFFBD47CA,21,.00,見其他登記事項,鋼筋混凝土造,85年8月16日,十六層,
RPRNMLKLLHMFFBD47CA,21,.00,見其他登記事項,鋼筋混凝土造,85年8月16日,十六層,
RPRNMLKLLHMFFBD47CA,21,.00,見其他登記事項,鋼筋混凝土造,85年8月16日,十六層,
RPVOMLMLLHMFFBD18CA,10,199.89,見其他登記事項,鋼筋混凝土造,96年3月14日,四層,一層 二層 三層 四層 見其他登記事項
RPSNMLNLLHMFFBD87CA,2,209.20,見其他登記事項,鋼筋混凝土造,104年7月23日,四層,一層 二層 三層 四層
RPWPMLRKLHMFFCD88CA,34,6.23,共有部分,鋼筋混凝土構造,72年4月22日,五層,
RPWPMLRKLHMFFCD88CA,34,87.84,見其他登記事項,鋼筋混凝土構造,72年4月22日,五層,三層
RPPNMLNLLHMFFCD67CA,24,81.21,住家用,鋼筋混凝土構造,82年3月8日,七層,六層
RPPNMLNLLHMFFCD67CA,24,21.92,共有部分,鋼筋混凝土構造,82年3月8日,七層,
RPSNMLNLLHMFFCD97CA,21,51.28,住家用,鋼筋混凝土構造,84年11月6日,二十層,九層
RPSNMLNLLHMFFCD97CA,21,10.85,共有部分,鋼筋混凝土構造,84年11月6日,二十層,
RPSNMLNLLHMFFCD97CA,21,29.68,共有部分,鋼筋混凝土構造,84年11月6日,二十層,
RPSOMLNLLHMFFCD08CA,31,121.06,住家用,鋼筋混凝土構造,75年7月7日,二層,一層 二層 屋頂突出物
RPQNMLKLLHMFFCD47CA,44,156.06,住家用,加強磚造,62年5月28日,三層,一層 二層 三層 地下層
RPTNMLKLLHMFFCD77CA,33,87.05,住家用,鋼筋混凝土構造,72年11月21日,五層,二層
RPTNMLKLLHMFFCD77CA,33,8.68,共有部分,鋼筋混凝土構造,72年11月21日,五層,
RPTNMLKLLHMFFCD77CA,33,.02,共有部分,鋼筋混凝土構造,73年1月18日,十二層,
RPTNMLKLLHMFFCD77CA,33,.06,住家用,鋼筋混凝土構造,73年1月18日,十二層,一層
RPTNMLLLLHMFFCD87CA,27,17.40,住家用,鋼筋混凝土構造,78年11月24日,五層,二層
RPTNMLLLLHMFFCD87CA,27,9.75,共有部分,鋼筋混凝土構造,78年11月24日,五層,
RPROMLLLLHMFFCD77CA,27,45.87,住家用,鋼筋混凝土構造,78年11月14日,五層,五層
RPROMLLLLHMFFCD77CA,27,13.19,共有部分,鋼筋混凝土構造,78年11月14日,五層,
RPWNMLLKMHMFFBD08CA,24,145.37,住家用,鋼筋混凝土造,81年11月30日,二層,一層 二層 屋頂突出物
RPTNMLLKMHMFFBD77CA,1,68.14,見其他登記事項,鋼筋混凝土造,104年12月4日,五層,
RPTNMLSLLHMFFCD58CA,23,80.89,住家用,鋼筋混凝土構造,83年5月21日,十三層,十一層
RPTNMLSLLHMFFCD58CA,23,.22,商業用,鋼筋混凝土構造,83年5月21日,十三層,一層
RPTNMLSLLHMFFCD58CA,23,15.85,共有部分,鋼筋混凝土構造,83年5月21日,十三層,
RPTNMLSLLHMFFCD58CA,23,24.63,共有部分,鋼筋混凝土構造,83年5月21日,十三層,
RPQOMLQJMHMFFCD08CA,,82.64,見其他登記事項,鋼筋混凝土構造,105年12月1日,七層,四層
RPQOMLQJMHMFFCD08CA,,71.29,見其他登記事項,鋼筋混凝土構造,105年12月1日,七層,
RPROMLRJMHMFFCD28CA,36,74.99,住家用,鋼筋混凝土構造,70年2月2日,五層,五層
RPROMLRJMHMFFCD28CA,36,12.81,共有部分,鋼筋混凝土構造,70年2月2日,五層,
RPOOMLQKLHMFFAD67CA,16,57.32,見其他登記事項,鋼筋混凝土造,89年11月20日,十四層,九層
RPOOMLQKLHMFFAD67CA,16,15.96,共有部分,鋼筋混凝土造,89年11月20日,十四層,
RPPNMLTKLHMFFAD97CA,32,94.14,住商用,加強磚造,74年1月11日,二層,一層 二層 屋頂突出物 騎樓
RPUOMLKLLHMFFAD77CA,32,16.62,共有部分,鋼筋混凝土造,74年8月9日,五層,
RPUOMLKLLHMFFAD77CA,32,92.72,住家用,鋼筋混凝土造,74年8月9日,五層,四層
RPUOMLKLLHMFFAD77CA,32,.22,共有部分,鋼筋混凝土造,74年8月9日,五層,
RPUOMLKLLHMFFAD77CA,32,4.33,見其他登記事項,鋼筋混凝土造,74年8月9日,五層,地下層
RPRPMLLLLHMFFAD67CA,12,242.72,見其他登記事項,見其他登記事項,94年4月19日,四層,一層 二層 三層 四層 屋頂突出物
RPROMLMLLHMFFAD67CA,4,9.82,共有部分,見其他登記事項,102年7月16日,十四層,
RPROMLMLLHMFFAD67CA,4,9.82,共有部分,見其他登記事項,102年7月16日,十四層,
RPPOMLRLLHMFFAD97CA,24,229.67,住商用,鋼筋混凝土造,82年5月7日,四層,一層 二層 三層 四層 屋頂突出物
RPPQMLQJMHMFFAD97CA,55,20.42,住家用,磚造,51年1月1日,一層,一層
RPPQMLQJMHMFFAD97CA,47,56.61,住工用,加強磚造,59年5月15日,二層,一層 二層
RPPQMLQJMHMFFAD97CA,43,230.14,見其他登記事項,加強磚造,62年9月10日,二層,一層 二層
RPSNMLKKMHMFFAD47CA,45,87.76,住家用,加強磚造,60年11月7日,二層,一層 二層
RPSNMLKKMHMFFAD47CA,45,88.51,住家用,加強磚造,60年11月7日,二層,一層 二層
RPWPMLLKMHMFFAD18CA,38,69.58,住家用,鋼筋混凝土造,68年3月19日,四層,四層
RPWPMLLKMHMFFAD18CA,38,4.32,共有部分,鋼筋混凝土造,68年3月19日,四層,
RPWPMLLKMHMFFAD18CA,38,5.92,共有部分,鋼筋混凝土造,68年3月19日,四層,
SPWPMLLKMHMFFAD28CA,38,64.13,住家用,鋼筋混凝土造,68年3月19日,四層,四層
SPWPMLLKMHMFFAD28CA,38,4.32,共有部分,鋼筋混凝土造,68年3月19日,四層,
SPWPMLLKMHMFFAD28CA,38,5.92,共有部分,鋼筋混凝土造,68年3月19日,四層,
RPUNMLOKMHMFFAD08CA,24,19.13,住家用,鋼筋混凝土造,82年3月27日,六層,三層
RPUNMLOKMHMFFAD08CA,24,6.05,共有部分,鋼筋混凝土造,82年3月27日,六層,
RPQOMLQKLHMFFHR37CA,19,107.78,住家用,鋼筋混凝土造,87年9月3日,十層,九層
RPQOMLQKLHMFFHR37CA,19,31.80,共有部分,鋼筋混凝土造,87年9月3日,十層,
RPOOMLRKLHMFFHR27CA,24,202.52,住家用,鋼筋混凝土造,82年5月27日,四層,一層 二層 三層 四層
RPTOMLRKLHMFFHR77CA,23,78.95,住家用,鋼筋混凝土造,82年10月27日,六層,五層
RPTOMLRKLHMFFHR77CA,23,46.56,共有部分,鋼筋混凝土造,82年10月27日,六層,
RPXOMLRKLHMFFHR18CA,12,192.32,住家用,鋼筋混凝土造,93年7月29日,四層,一層 二層 三層 四層 騎樓
RPSNMLSKLHMFFHR67CA,12,238.10,住家用,鋼筋混凝土造,93年10月13日,五層,一層 二層 三層 四層 五層
RPTNMLKKNHMFFFR96CA,21,165.37,住家用,鋼筋混凝土造,84年12月22日,三層,一層 二層 三層
RPUNMLLLLHMFFHR27CA,37,104.58,住商用,加強磚造,69年8月12日,二層,一層 二層
RPPNMLMLLHMFFHR86CA,18,41.48,見其他登記事項,鋼筋混凝土造,87年10月26日,十一層,四層
RPPNMLMLLHMFFHR86CA,18,5.55,共有部分,鋼筋混凝土造,87年10月26日,十一層,
RPPNMLMLLHMFFHR86CA,18,13.41,共有部分,鋼筋混凝土造,87年10月26日,十一層,
RPQOMLMLLHMFFHR07CA,24,62.37,住家用,鋼筋混凝土造,81年11月18日,六層,三層
RPQOMLMLLHMFFHR07CA,24,27.25,共有部分,鋼筋混凝土造,81年11月18日,六層,
RPPOMLTLLHMFFFR47CA,,96.51,見其他登記事項,見其他登記事項,105年11月22日,十四層,四層
RPPOMLTLLHMFFFR47CA,,82.49,見其他登記事項,見其他登記事項,105年11月22日,十四層,
RPQOMLTLLHMFFFR57CA,,61.33,見其他登記事項,見其他登記事項,105年11月22日,十四層,六層
RPQOMLTLLHMFFFR57CA,,26.57,見其他登記事項,見其他登記事項,105年11月22日,十四層,
RPSOMLKMLHMFFFR96CA,9,.50,共有部分,鋼筋混凝土造,96年9月20日,四層,
RPSOMLKMLHMFFFR96CA,9,4.02,見其他登記事項,鋼筋混凝土造,96年9月20日,四層,四層
RPSOMLKMLHMFFFR96CA,9,2.55,共有部分,鋼筋混凝土造,96年9月20日,四層,
RPSOMLKMLHMFFFR96CA,9,4.02,見其他登記事項,鋼筋混凝土造,96年9月20日,四層,四層
RPSOMLKMLHMFFFR96CA,9,.50,共有部分,鋼筋混凝土造,96年9月20日,四層,
RPSOMLKMLHMFFFR96CA,9,2.55,共有部分,鋼筋混凝土造,96年9月20日,四層,
RPQPMLKKMHMFFHR96CA,10,114.52,住家用,鋼筋混凝土造,95年12月15日,十四層,五層
RPQPMLKKMHMFFHR96CA,10,60.64,共有部分,鋼筋混凝土造,95年12月15日,十四層,
RPRNMLLKMHMFFHR96CA,5,195.45,見其他登記事項,見其他登記事項,101年3月21日,四層,一層 二層 三層 四層
RPPNMLNKMHMFFHR96CA,34,88.04,住家用,鋼筋混凝土造,72年2月24日,五層,一層
RPPNMLNKMHMFFHR96CA,34,.36,見其他登記事項,鋼筋混凝土造,72年2月24日,地下層,
RPPNMLNKMHMFFHR96CA,34,.36,見其他登記事項,鋼筋混凝土造,72年2月24日,地下層,
RPPNMLNKMHMFFHR96CA,34,.36,見其他登記事項,鋼筋混凝土造,72年2月24日,地下層,
RPPNMLNKMHMFFHR96CA,34,.36,見其他登記事項,鋼筋混凝土造,72年2月24日,地下層,
RPPNMLNKMHMFFHR96CA,34,5.19,共有部分,鋼筋混凝土造,72年2月24日,,
RPPNMLNKMHMFFHR96CA,34,.36,共有部分,鋼筋混凝土造,72年2月24日,,
RPPNMLNKMHMFFHR96CA,34,.16,國民住宅,鋼筋混凝土造,72年2月24日,五層,
RPPNMLNKMHMFFHR96CA,34,.36,共有部分,鋼筋混凝土造,72年2月24日,,
RPSNMLTLLHMFFHR87CA,,69.94,住家用,見其他登記事項,105年10月26日,二十三層,十三層
RPSNMLTLLHMFFHR87CA,,65.97,見其他登記事項,見其他登記事項,105年10月26日,二十三層,
RPUNMLTLLHMFFHR08CA,,70.21,住家用,見其他登記事項,105年10月26日,二十三層,十層
RPUNMLTLLHMFFHR08CA,,66.14,見其他登記事項,見其他登記事項,105年10月26日,二十三層,
RPOOMLTLLHMFFHR57CA,,70.21,住家用,見其他登記事項,105年10月26日,二十三層,十一層
RPOOMLTLLHMFFHR57CA,,66.14,見其他登記事項,見其他登記事項,105年10月26日,二十三層,
RPQOMLTLLHMFFHR77CA,,70.21,住家用,見其他登記事項,105年10月26日,二十三層,十三層
RPQOMLTLLHMFFHR77CA,,66.14,見其他登記事項,見其他登記事項,105年10月26日,二十三層,
RPSOMLTLLHMFFHR97CA,,70.21,住家用,見其他登記事項,105年10月26日,二十三層,十五層
RPSOMLTLLHMFFHR97CA,,66.14,見其他登記事項,見其他登記事項,105年10月26日,二十三層,
RPUOMLTLLHMFFHR18CA,,70.21,住家用,見其他登記事項,105年10月26日,二十三層,十七層
RPUOMLTLLHMFFHR18CA,,66.14,見其他登記事項,見其他登記事項,105年10月26日,二十三層,
RPUNMLQKLHMFFDR27CA,17,125.78,住家用,鋼筋混凝土造,88年9月18日,三層,一層 二層 三層
RPUNMLQKLHMFFDR27CA,17,53.59,共有部分,鋼筋混凝土造,88年9月18日,三層,
RPPNMLMLLHMFFDR09CA,39,103.54,住家用,加強磚造,67年7月14日,二層,一層 二層 陽台
RPPNMLQLLHMFFAR56CA,2,178.20,住商用,鋼筋混凝土造,104年7月28日,三層,一層 二層 三層 屋頂突出物
RPPNMLRKLHMFFBR66CA,9,385.54,農舍,鋼筋混凝土造,97年1月31日,三層,一層 二層 三層 見其他登記事項
RPQNMLRKLHMFFER07CA,24,167.64,住家用,鋼筋混凝土造,82年6月3日,三層,一層 二層 三層 屋頂突出物
RPRNMLRKMHMFFER27CA,1,81.82,見其他登記事項,鋼筋混凝土造,105年4月27日,五層,
RPRNMLRKMHMFFER27CA,1,75.53,住家用,鋼筋混凝土造,105年4月27日,五層,五層
RPPNMLSKLHMFFFR17CA,10,166.64,住家用,鋼筋混凝土造,96年6月14日,三層,一層 二層 三層 屋頂突出物
RPQNMLSKLHMFFFR27CA,23,45.41,住家用,鋼筋混凝土造,83年6月8日,十一層,十一層
RPQNMLSKLHMFFFR27CA,23,8.24,共有部分,鋼筋混凝土造,83年6月8日,十一層,
RPQNMLSKLHMFFFR27CA,23,7.79,見其他登記事項,鋼筋混凝土造,83年6月8日,十一層,
RPRNMLRLLHMFFAR86CA,41,73.32,住家用,見其他登記事項,65年4月8日,二層,一層 二層 屋頂突出物
RPSNMLLKMHMFFAR98CA,,196.12,住家用,鋼筋混凝土造,105年12月29日,三層,一層 二層 三層 屋頂突出物
RPTNMLLKMHMFFAR09CA,,161.86,住家用,鋼筋混凝土造,105年12月29日,三層,一層 二層 三層 屋頂突出物
RPUNMLLKMHMFFAR56CA,,161.10,住家用,鋼筋混凝土造,105年12月29日,三層,一層 二層 三層 屋頂突出物
RPVNMLQJMHMFFCR27CA,38,1231.73,工業用,見其他登記事項,67年9月9日,一層,一層 地下層
RPRNMLSKLHMFFDR17CA,35,91.62,住家用,鋼筋混凝土造,70年11月21日,四層,一層
RPRNMLSKLHMFFDR17CA,35,7.72,共有部分,鋼筋混凝土造,71年4月27日,四層,
RPPPMLTLLHMFFHR77CA,,65.75,住家用,見其他登記事項,105年10月26日,二十三層,三層
RPPPMLTLLHMFFHR77CA,,63.90,見其他登記事項,見其他登記事項,105年10月26日,二十三層,
RPQOMLLMLHMFFHR07CA,,121.92,住家用,見其他登記事項,105年10月26日,二十三層,十四層
RPQOMLLMLHMFFHR07CA,,91.70,見其他登記事項,見其他登記事項,105年10月26日,二十三層,
RPOPMLLMLHMFFHR96CA,,115.42,住家用,見其他登記事項,105年10月26日,二十三層,十四層
RPOPMLLMLHMFFHR96CA,,88.60,見其他登記事項,見其他登記事項,105年10月26日,二十三層,
RPSOMLRKMHMFFHR77CA,26,123.21,見其他登記事項,鋼造,79年12月5日,二十四層,十四層
RPSOMLRKMHMFFHR77CA,26,3.89,共有部分,鋼造,79年12月5日,二十四層,
RPSOMLRKMHMFFHR77CA,26,7.26,共有部分,鋼造,79年12月5日,二十四層,
RPSOMLRKMHMFFHR77CA,26,6.61,共有部分,鋼造,79年12月5日,二十四層,
RPSOMLRKMHMFFHR77CA,26,18.50,共有部分,鋼造,79年12月5日,二十四層,
RPRNMLKKMHMFFHR86CA,27,334.54,見其他登記事項,鋼筋混凝土造,79年6月12日,二層,一層 二層 騎樓
RPUNMLOLLHMFFAD18DA,24,209.44,住家用,鋼筋混凝土造,82年4月20日,三層,一層 二層 三層 屋頂突出物 騎樓 夾層
RPPNMLTLLHMFFAD18DA,35,83.94,住家用,鋼筋混凝土造,71年2月24日,五層,三層
RPPNMLTLLHMFFAD18DA,35,12.10,共有部分,鋼筋混凝土造,71年2月24日,五層,
RPROMLTLLHMFFFR67CA,,96.51,見其他登記事項,見其他登記事項,105年11月22日,十四層,三層
RPROMLTLLHMFFFR67CA,,69.29,見其他登記事項,見其他登記事項,105年11月22日,十四層,
RPSNMLSKLHMFFFR47CA,23,172.39,住家用,鋼筋混凝土造,83年2月8日,四層,一層 二層 三層 四層
RPVNMLLKMHMFFFR17CA,,164.14,見其他登記事項,見其他登記事項,105年7月18日,四層,一層 二層 三層 四層
RPWNMLLKMHMFFFR27CA,,177.27,見其他登記事項,見其他登記事項,105年7月18日,四層,一層 二層 三層 四層
RPXNMLLKMHMFFFR37CA,1,163.34,見其他登記事項,見其他登記事項,105年7月18日,四層,一層 二層 三層 四層
RPOOMLLKMHMFFFR56CA,1,163.34,見其他登記事項,見其他登記事項,105年7月18日,四層,一層 二層 三層 四層
RPQOMLKKMHMFFFR66CA,,57.06,見其他登記事項,見其他登記事項,105年12月1日,五層,二層
RPQOMLKKMHMFFFR66CA,,11.57,見其他登記事項,見其他登記事項,105年12月1日,五層,
RPQOMLKKMHMFFFR66CA,,9.74,見其他登記事項,見其他登記事項,105年12月1日,五層,
RPQNMLRLLHMFFHR47CA,1,249.10,住家用,見其他登記事項,105年7月26日,四層,一層 二層 三層 四層
RPXNMLLLLHMFFHR57CA,,230.52,見其他登記事項,見其他登記事項,105年8月29日,十五層,一層 二層 三層 四層 屋頂突出物
RPXNMLLLLHMFFHR57CA,,.03,見其他登記事項,見其他登記事項,105年8月29日,十五層,
RPOOMLLLLHMFFHR76CA,,226.07,見其他登記事項,見其他登記事項,105年8月29日,十五層,一層 二層 三層 四層 屋頂突出物
RPOOMLLLLHMFFHR76CA,,.03,見其他登記事項,見其他登記事項,105年8月29日,十五層,
RPPOMLLLLHMFFHR86CA,,117.23,住家用,見其他登記事項,105年8月29日,十五層,十三層
RPPOMLLLLHMFFHR86CA,,110.37,見其他登記事項,見其他登記事項,105年8月29日,十五層,
RPQOMLLLLHMFFHR96CA,,95.85,住家用,見其他登記事項,105年8月29日,十五層,十三層
RPQOMLLLLHMFFHR96CA,,71.01,見其他登記事項,見其他登記事項,105年8月29日,十五層,
RPSOMLLLLHMFFHR17CA,23,35.55,住家用,鋼筋混凝土造,83年5月24日,十二層,九層
RPSOMLLLLHMFFHR17CA,23,6.73,共有部分,鋼筋混凝土造,83年5月24日,十二層,
RPSOMLLLLHMFFHR17CA,23,7.98,共有部分,鋼筋混凝土造,83年5月24日,十二層,
RPTOMLLLLHMFFHR27CA,25,90.79,住家用,鋼筋混凝土造,81年7月23日,十七層,十六層
RPTOMLLLLHMFFHR27CA,25,31.21,共有部分,鋼筋混凝土造,81年7月23日,十九層,
RPTOMLLLLHMFFHR27CA,25,2.14,共有部分,鋼筋混凝土造,81年7月23日,十九層,
RPTOMLLLLHMFFHR27CA,25,19.76,共有部分,鋼筋混凝土造,81年7月23日,十七層,
RPTOMLLLLHMFFHR27CA,25,4.73,共有部分,鋼筋混凝土造,81年7月23日,十九層,
RPPNMLLLLHMFFHR76CA,1,157.18,住家用,見其他登記事項,105年3月9日,四層,一層 二層 三層 四層
RPQNMLSKLHMFFHR47CA,21,44.96,住家用,鋼筋混凝土造,85年4月26日,十層,七層
RPQNMLSKLHMFFHR47CA,21,9.69,共有部分,鋼筋混凝土造,85年4月26日,十層,
RPQNMLSKLHMFFHR47CA,21,7.72,共有部分,鋼筋混凝土造,85年4月26日,十層,
RPVPMLOKMHMFFAD38CA,3,478.31,見其他登記事項,見其他登記事項,103年5月22日,四層,一層 二層 三層 四層 騎樓
RPWPMLOKMHMFFAD48CA,3,478.31,見其他登記事項,見其他登記事項,103年5月22日,四層,一層 二層 三層 四層 騎樓
RPQQMLKKMHMFFAD57CA,24,17.22,商業用,鋼筋混凝土造,82年3月27日,六層,四層
RPQQMLKKMHMFFAD57CA,24,7.70,共有部分,鋼筋混凝土造,82年3月27日,六層,
RPXOMLLKMHMFFAD18CA,23,190.22,住商用,鋼筋混凝土造,83年3月9日,四層,一層 二層 三層 四層 屋頂突出物
RPXPMLRJMHMFFAD78CA,11,72.03,見其他登記事項,見其他登記事項,95年8月22日,十四層,九層
RPXPMLRJMHMFFAD78CA,11,14.96,共有部分,見其他登記事項,95年8月22日,十四層,
RPXPMLRJMHMFFAD78CA,11,15.43,共有部分,見其他登記事項,95年8月22日,十四層,
RPPNMLSJMHMFFAD87CA,24,57.27,住家用,鋼筋混凝土造,81年10月7日,七層,三層
RPPNMLSJMHMFFAD87CA,24,13.50,共有部分,鋼筋混凝土造,81年10月7日,七層,
RPQPMLRJMHMFFAD08CA,32,119.04,住家用,加強磚造,74年8月9日,二層,一層 二層 屋頂突出物
