編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPSPMLKLLHMFFBB77CC,1,53.25,見其他登記事項,鋼筋混凝土造,104年8月26日,二十五層,
RPQPMLKLLHMFFCB67CC,1,85.09,見其他登記事項,鋼筋混凝土造,104年12月22日,十二層,
RPQPMLKLLHMFFCB67CC,1,84.58,見其他登記事項,鋼筋混凝土造,104年12月22日,十二層,
RPSPMLKLLHMFFCB87CC,28,138.66,商業用,鋼筋混凝土造,78年6月20日,五層,
RPVPMLKLLHMFFCB18CC,10,37.35,住家用,鋼筋混凝土造,95年11月24日,十四層,
RPVPMLKLLHMFFCB18CC,10,16.85,見其他登記事項,鋼筋混凝土造,95年11月24日,十四層,
RPVNMLKLLHMFFAL78CC,7,2.29,見其他登記事項,鋼筋混凝土造,99年2月5日,九層,
RPVNMLKLLHMFFAL78CC,7,8.75,見其他登記事項,鋼筋混凝土造,99年2月5日,九層,
RPWNMLKLLHMFFAL88CC,29,76.53,住家用,鋼筋混凝土造,76年9月25日,四層,
RPWNMLKLLHMFFGL86CC,1,95.96,見其他登記事項,鋼筋混凝土造,105年1月8日,十五層,
RPWNMLKLLHMFFGL86CC,1,43.52,見其他登記事項,鋼筋混凝土造,105年1月8日,十五層,
RPWNMLKLLHMFFGL86CC,1,27.21,見其他登記事項,鋼筋混凝土造,105年1月8日,十五層,
RPVPMLKLLHMFFAB08DC,23,74.32,住商用,鋼筋混凝土造,82年9月22日,七層,
RPVPMLKLLHMFFAB08DC,23,14.13,見其他登記事項,鋼筋混凝土造,82年9月22日,七層,
RPWPMLKLLHMFFAB18DC,23,104.14,住商用,鋼筋混凝土造,82年9月22日,七層,
RPWPMLKLLHMFFAB18DC,23,19.80,見其他登記事項,鋼筋混凝土造,82年9月22日,七層,
RPVNMLKLLHMFFBB97DC,37,117.04,住商用,鋼筋混凝土造,69年4月22日,二層,
RPQNMLLLLHMFFFL88CC,24,87.20,住商用,鋼筋混凝土造,82年3月15日,五層,
RPSNMLLLLHMFFFL09CC,22,43.20,住商用,鋼筋混凝土造,84年7月26日,四層,
RPQNMLLLLHMFFAL38CC,13,184.68,見其他登記事項,鋼筋混凝土造,93年6月18日,四層,
RPOQMLLLLHMFFCB67CC,37,107.52,住商用,鋼筋混凝土造,69年2月9日,二層,
RPQQMLLLLHMFFCB87CC,11,114.15,見其他登記事項,鋼筋混凝土造,95年2月22日,十四層,
RPRQMLLLLHMFFCB97CC,4,275.73,住家用,鋼筋混凝土造,102年5月23日,二十五層,
RPRQMLLLLHMFFCB97CC,4,128.59,見其他登記事項,鋼筋混凝土造,102年5月23日,二十五層,
RPRQMLLLLHMFFCB97CC,4,69.63,見其他登記事項,鋼筋混凝土造,102年5月23日,二十五層,
RPQUMLLLLHMFFCB28CC,22,132.65,住家用,鋼筋混凝土造,83年12月5日,九層,
RPQUMLLLLHMFFCB28CC,22,10.40,共有部分,鋼筋混凝土造,83年12月5日,九層,
RPQUMLLLLHMFFCB28CC,22,40.97,共有部分,鋼筋混凝土造,83年12月5日,九層,
RPQPMLLLLHMFFBB67CC,23,79.30,住家用,鋼筋混凝土造,83年8月18日,七層,
RPQPMLLLLHMFFBB67CC,23,.89,共有部份,鋼筋混凝土造,83年8月18日,七層,
RPOQMLLLLHMFFBB57CC,38,81.67,住家用,鋼筋混凝土造,68年3月27日,五層,
RPPNMLMLLHMFFBB47CC,2,100.80,見其他登記事項,鋼筋混凝土造,104年3月11日,七層,
RPPNMLMLLHMFFBB47CC,2,81.58,見其他登記事項,鋼筋混凝土造,104年3月11日,七層,
RPVNMLMLLHMFFBB08CC,21,20.16,住家用,鋼筋混凝土造,85年7月15日,十四層,
RPVNMLMLLHMFFBB08CC,21,6.02,共有部份,鋼筋混凝土造,85年7月15日,十四層,
RPVNMLMLLHMFFBB08CC,21,8.99,共有部份,鋼筋混凝土造,85年7月15日,十四層,
RPSQMLMLLHMFFBB08CC,4,11.38,見其它登記事項,鋼筋混凝土造,102年7月25日,二十二層,
RPSQMLMLLHMFFBB08CC,4,22.69,見其它登記事項,鋼筋混凝土造,102年7月25日,二十二層,
RPSQMLMLLHMFFBB08CC,4,42.49,住家用,鋼筋混凝土造,102年7月25日,二十二層,
RPVOMLMLLHMFFAB08CC,21,60.47,見其他登記事項,鋼筋混凝土造,85年5月6日,十八層,
RPVOMLMLLHMFFAB08CC,21,11.25,見其他登記事項,鋼筋混凝土造,85年5月6日,十八層,
RPVOMLMLLHMFFAB08CC,21,12.69,見其他登記事項,鋼筋混凝土造,85年5月6日,十八層,
RPVOMLMLLHMFFAB08CC,21,3.03,見其他登記事項,鋼筋混凝土造,85年5月6日,十八層,
RPVOMLMLLHMFFAB08CC,21,4.48,見其他登記事項,鋼筋混凝土造,85年5月6日,十八層,
RPWOMLMLLHMFFAB18CC,21,26.99,見其他登記事項,鋼筋混凝土造,85年5月6日,十八層,
RPWOMLMLLHMFFAB18CC,21,4.62,見其他登記事項,鋼筋混凝土造,85年5月6日,十八層,
RPWOMLMLLHMFFAB18CC,21,5.21,見其他登記事項,鋼筋混凝土造,85年5月6日,十八層,
RPWOMLMLLHMFFAB18CC,21,1.25,見其他登記事項,鋼筋混凝土造,85年5月6日,十八層,
RPWOMLMLLHMFFAB18CC,21,1.84,見其他登記事項,鋼筋混凝土造,85年5月6日,十八層,
RPXOMLMLLHMFFAB28CC,21,19.33,見其他登記事項,鋼筋混凝土造,85年5月6日,十八層,
RPXOMLMLLHMFFAB28CC,21,3.30,見其他登記事項,鋼筋混凝土造,85年5月6日,十八層,
RPXOMLMLLHMFFAB28CC,21,3.72,見其他登記事項,鋼筋混凝土造,85年5月6日,十八層,
RPXOMLMLLHMFFAB28CC,21,.89,見其他登記事項,鋼筋混凝土造,85年5月6日,十八層,
RPXOMLMLLHMFFAB28CC,21,1.31,見其他登記事項,鋼筋混凝土造,85年5月6日,十八層,
RPTNMLMLLHMFFCB97CC,1,225.35,見其它登記事項,鋼筋混凝土造,105年8月4日,十五層,
RPOPMLMLLHMFFCB67CC,24,63.98,商業用,鋼筋混凝土造,82年2月26日,二十三層,
RPOPMLMLLHMFFCB67CC,24,39.38,共有部分,鋼筋混凝土造,82年2月26日,二十三層,
RPWPMLMLLHMFFCB48CC,7,45.34,住家用,鋼筋混凝土造,99年2月1日,十二層,
RPWPMLMLLHMFFCB48CC,7,16.72,見其它登記事項,鋼筋混凝土造,99年2月1日,十二層,
RPWPMLMLLHMFFCB48CC,7,6.23,見其它登記事項,鋼筋混凝土造,99年2月1日,十二層,
RPXPMLMLLHMFFCB58CC,8,18.99,見其它登記事項,鋼筋混凝土造,98年8月13日,二十六層,
RPOQMLMLLHMFFCB77CC,8,41.66,住家用,鋼筋混凝土造,98年8月13日,二十六層,
RPOQMLMLLHMFFCB77CC,8,3.45,見其它登記事項,鋼筋混凝土造,98年8月13日,二十六層,
RPOQMLMLLHMFFCB77CC,8,16.44,見其它登記事項,鋼筋混凝土造,98年8月13日,二十六層,
RPPQMLMLLHMFFCB87CC,7,57.71,住家用,鋼筋混凝土造,99年2月1日,十二層,
RPPQMLMLLHMFFCB87CC,7,21.29,見其他登記事項,鋼筋混凝土造,99年2月1日,十二層,
RPPQMLMLLHMFFCB87CC,7,40.37,見其他登記事項,鋼筋混凝土造,99年2月1日,十二層,
RPQQMLMLLHMFFCB97CC,8,37.23,住家用,鋼筋混凝土造,98年8月13日,二十六層,
RPQQMLMLLHMFFCB97CC,8,3.11,見其它登記事項,鋼筋混凝土造,98年8月13日,二十六層,
RPQQMLMLLHMFFCB97CC,8,14.66,見其它登記事項,鋼筋混凝土造,98年8月13日,二十六層,
RPRQMLMLLHMFFCB08CC,8,59.09,住家用,鋼筋混凝土造,98年8月13日,十八層,
RPRQMLMLLHMFFCB08CC,8,4.83,見其他登記事項,鋼筋混凝土造,98年8月13日,二十六層,
RPRQMLMLLHMFFCB08CC,8,20.94,見其他登記事項,鋼筋混凝土造,98年8月13日,二十六層,
RPPNMLMLLHMFFAL38CC,6,145.07,見其他登記事項,見其他登記事項,99年9月15日,四層,
RPQNMLMLLHMFFAL48CC,41,153.12,商業用,加強磚造,64年10月30日,三層,
RPSNMLNLLHMFFFL66CC,24,117.41,見其他登記事項,鋼筋混凝土造,81年9月7日,十層,
RPSNMLNLLHMFFFL66CC,24,27.34,共有部份,鋼筋混凝土造,81年9月7日,十層,
RPPNMLNLLHMFFCB67CC,13,38.76,見其他登記事項,見其他登記事項,93年7月16日,四層,
RPSNMLNLLHMFFAB77CC,24,98.15,商業用,鋼筋混凝土造,81年9月18日,六層,
RPSNMLNLLHMFFAB77CC,24,14.03,見其他登記事項,鋼筋混凝土造,81年9月18日,六層,
RPROMLNLLHMFFAB77CC,,167.70,住家用,見其它登記事項,,二層,
RPTOMLNLLHMFFAB97CC,44,166.41,住家用,見其他登記事項,62年1月8日,二層,
RPOPMLNLLHMFFAB57CC,19,136.69,見其他登記事項,鋼筋混凝土造,87年5月28日,十四層,
RPOPMLNLLHMFFAB57CC,19,138.67,見其他登記事項,鋼筋混凝土造,87年5月28日,十四層,
RPQPMLNLLHMFFAB77CC,19,136.69,見其他登記事項,鋼筋混凝土造,87年5月28日,十四層,
RPQPMLNLLHMFFAB77CC,19,138.67,見其他登記事項,鋼筋混凝土造,87年5月28日,十四層,
RPWPMLNLLHMFFAB38CC,18,99.61,住家用,鋼筋混凝土造,87年9月18日,十四層,
RPWPMLNLLHMFFAB38CC,18,34.52,共有部份,鋼筋混凝土造,87年9月18日,十四層,
RPWPMLNLLHMFFAB38CC,18,13.10,共有部份,鋼筋混凝土造,87年9月18日,十四層,
RPUOMLNLLHMFFBB18CC,19,125.61,住家用,鋼筋混凝土造,87年4月16日,八層,
RPOPMLNLLHMFFBB67CC,36,179.51,住商用,鋼筋混凝土造,70年7月4日,三層,
RPVPMLNLLHMFFBB38CC,4,42.49,住家用,鋼筋混凝土造,102年7月25日,二十二層,
RPVPMLNLLHMFFBB38CC,4,11.38,見其它登記事項,鋼筋混凝土造,102年7月25日,二十二層,
RPVPMLNLLHMFFBB38CC,4,22.69,見其它登記事項,鋼筋混凝土造,102年7月25日,二十二層,
RPWPMLNLLHMFFBB48CC,11,27.89,共有部份,鋼筋混凝土造,94年12月8日,十八層,
RPXPMLNLLHMFFBB58CC,11,64.97,住家用,鋼筋混凝土造,94年12月8日,十八層,
RPXPMLNLLHMFFBB58CC,11,57.92,共有部份,鋼筋混凝土造,94年12月8日,十八層,
RPOQMLNLLHMFFBB77CC,11,48.07,住家用,鋼筋混凝土造,94年12月8日,十八層,
RPOQMLNLLHMFFBB77CC,11,19.26,共有部份,鋼筋混凝土造,94年12月8日,十八層,
RPPQMLNLLHMFFBB87CC,11,64.97,住家用,鋼筋混凝土造,94年12月8日,十八層,
RPPQMLNLLHMFFBB87CC,11,57.92,共有部份,鋼筋混凝土造,94年12月8日,十八層,
RPUPMLOLLHMFFBB38CC,22,113.25,住家用,鋼筋混凝土造,84年6月9日,十四層,
RPUPMLOLLHMFFBB38CC,22,46.11,共有部份,鋼筋混凝土造,84年6月9日,十四層,
RPUQMLOLLHMFFBB48CC,6,129.76,住家用,鋼筋混凝土造,100年7月4日,十五層,
RPUQMLOLLHMFFBB48CC,6,36.49,見其它登記事項,鋼筋混凝土造,100年7月4日,十五層,
RPUQMLOLLHMFFBB48CC,6,53.07,見其它登記事項,鋼筋混凝土造,100年7月4日,十五層,
RPOPMLOLLHMFFAB67CC,3,62.72,見其他登記事項,鋼筋混凝土造,103年5月6日,十五層,
RPOPMLOLLHMFFAB67CC,3,46.23,見其他登記事項,鋼筋混凝土造,103年5月6日,十五層,
RPPPMLOLLHMFFAB77CC,10,26.49,見其他登記事項,鋼筋混凝土造,95年10月26日,三十二層,
RPPPMLOLLHMFFAB77CC,11,4.52,見其他登記事項,鋼筋混凝土造,95年6月22日,三十二層,
RPPPMLOLLHMFFAB77CC,10,11.08,見其他登記事項,鋼筋混凝土造,95年10月26日,三十二層,
RPQPMLOLLHMFFAB87CC,17,174.07,住家用,鋼筋混凝土造,88年11月1日,二十四層,
