編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPPQMLNJNHMFFAH38EA,6,542.28,見其他登記事項,鋼筋混凝土造,99年5月26日,二層,一層 二層 見其他登記事項
RPPQMLNJNHMFFAH38EA,6,206.26,見其他登記事項,鋼筋混凝土造,99年5月26日,十三層,
RPPQMLNJNHMFFAH38EA,6,.06,見其他登記事項,鋼筋混凝土造,99年5月26日,十三層,
RPPQMLNJNHMFFAH38EA,6,.65,見其他登記事項,鋼筋混凝土造,99年5月26日,十三層,地下三層
RPPQMLNJNHMFFAH38EA,6,338.04,見其他登記事項,鋼筋混凝土造,99年5月26日,十三層,
RPOOMLPLMHMFFCH58EA,23,.43,住家用,鋼筋混凝土造,83年3月11日,七層,一層
RPOOMLPLMHMFFCH58EA,23,.00,見其他登記事項,鋼筋混凝土造,83年3月11日,九層,
RPOOMLPLMHMFFCH58EA,23,.00,見其他登記事項,鋼筋混凝土造,83年3月11日,九層,
RPOOMLPLMHMFFCH58EA,23,100.43,住家用,鋼筋混凝土造,83年3月11日,七層,二層
RPOOMLPLMHMFFCH58EA,23,6.79,見其他登記事項,鋼筋混凝土造,83年3月11日,九層,
RPOOMLPLMHMFFCH58EA,23,25.74,見其他登記事項,鋼筋混凝土造,83年3月11日,九層,
RPUPMLTJNHMFFBH86EA,2,117.34,見其他登記事項,鋼筋混凝土造,104年5月19日,七層,四層
RPUPMLTJNHMFFBH86EA,2,61.47,見其他登記事項,鋼筋混凝土造,104年5月19日,七層,
RPXPMLTJNHMFFBH17EA,20,44.85,住家用,鋼筋混凝土造,85年4月16日,五層,五層
RPXPMLTJNHMFFBH17EA,20,11.51,共有部分,鋼筋混凝土造,85年4月16日,五層,
RPXPMLTJNHMFFBH17EA,20,13.98,共有部分,鋼筋混凝土造,85年4月16日,五層,
RPROMLNJNHMFFAH38EA,10,86.84,住家用,鋼筋混凝土造,95年9月10日,十四層,十四層
RPROMLNJNHMFFAH38EA,10,21.77,共有部份,鋼筋混凝土造,95年9月10日,十四層,
RPROMLNJNHMFFAH38EA,10,9.14,共有部份,鋼筋混凝土造,95年9月10日,十四層,
RPROMLNJNHMFFAH38EA,10,.02,見其他登記事項,鋼筋混凝土造,95年9月10日,十四層,一層
RPROMLNJNHMFFAH38EA,10,30.59,共有部份,鋼筋混凝土造,95年9月10日,十四層,
RPUNMLKKNHMFFEH78EA,1,95.60,住家用,鋼筋混凝土造,104年8月24日,七層,三層
RPUNMLKKNHMFFEH78EA,1,55.42,共有部份,鋼筋混凝土造,104年8月24日,七層,
RPUNMLKKNHMFFEH78EA,1,19.06,共有部份,鋼筋混凝土造,104年8月24日,七層,
RPRRMLPLMHMFFAH78CA,43,78.72,住家用,加強磚造,63年7月17日,一層,一層
RPXNMLNJNHMFFAH88EA,22,51.58,見其他登記事項,鋼筋混凝土造,84年4月14日,十七層,十七層
RPXNMLNJNHMFFAH88EA,22,2.94,共有部份,鋼筋混凝土造,84年4月14日,十七層,
RPXNMLNJNHMFFAH88EA,22,10.07,共有部份,鋼筋混凝土造,84年4月14日,十七層,
RPROMLPLMHMFFAH68EA,37,47.68,住家用,鋼筋混凝土造,69年8月20日,六層,四層 陽台
RPROMLPLMHMFFAH68EA,37,2.96,共有部份,鋼筋混凝土造,69年8月20日,六層,
RPQOMLQLMHMFFAH58DA,7,60.97,見其他登記事項,鋼筋混凝土造,99年6月28日,十五層,
RPQOMLQLMHMFFAH58DA,7,65.53,住家用,鋼筋混凝土造,99年6月28日,十五層,十三層
RPXNMLPJNHMFFAH09EA,47,35.83,住家用,加強磚造,59年1月10日,四層,一層
RPXNMLPJNHMFFAH09EA,47,35.83,住家用,加強磚造,59年1月10日,四層,一層
RPXNMLPLMHMFFAH56EA,3,46.29,見其他登記事項,鋼筋混凝土造,103年5月20日,十四層,
RPPOMLPLMHMFFAH48EA,8,.49,見其他登記事項,鋼筋混凝土造,98年3月26日,十二層,一層
RPPOMLPLMHMFFAH48EA,8,33.06,共有部份,鋼筋混凝土造,98年3月26日,十二層,
RPPOMLPLMHMFFAH48EA,8,97.69,住家用,鋼筋混凝土造,98年3月26日,十二層,十二層
RPPOMLPLMHMFFAH48EA,8,13.69,共有部份,鋼筋混凝土造,98年3月26日,十二層,
RPPOMLPLMHMFFAH48EA,8,24.94,共有部份,鋼筋混凝土造,98年3月26日,十二層,
RPRQMLQLMHMFFAH98EA,22,100.97,見其他登記事項,鋼筋混凝土造,84年4月14日,十七層,三層
RPRQMLQLMHMFFAH98EA,22,5.08,共有部份,鋼筋混凝土造,84年4月14日,十七層,
RPRQMLQLMHMFFAH98EA,22,6.47,共有部份,鋼筋混凝土造,84年4月14日,十七層,
RPQQMLQLMHMFFAH88EA,17,24.76,住家用,鋼筋混凝土造,89年5月24日,七層,四層
RPQQMLQLMHMFFAH88EA,17,8.42,共有部份,鋼筋混凝土造,89年5月24日,七層,
RPOOMLNJNHMFFAH08EA,17,.08,見其他登記事項,鋼筋混凝土造,89年2月3日,九層,一層
RPOOMLNJNHMFFAH08EA,17,26.57,共有部份,鋼筋混凝土造,89年2月3日,十層,
RPOOMLNJNHMFFAH08EA,17,87.51,住家用,鋼筋混凝土造,89年2月3日,九層,六層
RPOOMLNJNHMFFAH08EA,17,13.86,共有部份,鋼筋混凝土造,89年2月3日,九層,
RPOOMLNJNHMFFAH08EA,17,17.00,共有部份,鋼筋混凝土造,89年2月3日,十層,
RPOOMLOJNHMFFAH18EA,22,79.90,見其他登記事項,鋼筋混凝土造,84年4月14日,十七層,一層
RPOOMLOJNHMFFAH18EA,22,4.01,共有部份,鋼筋混凝土造,84年4月14日,十七層,
RPOOMLOJNHMFFAH18EA,22,3.33,共有部份,鋼筋混凝土造,84年4月14日,十七層,
RPOOMLOJNHMFFAH18EA,22,35.03,共有部份,鋼筋混凝土造,84年4月14日,十七層,
RPWOMLOJNHMFFAH98EA,28,104.57,住家用,鋼筋混凝土造,77年12月2日,五層,四層
RPWOMLOJNHMFFAH98EA,28,10.16,共有部份,鋼筋混凝土造,77年12月2日,五層,
RPPNMLKLLHMFFHH28CA,13,171.67,見其他登記事項,鋼筋混凝土造,93年1月20日,四層,一層 二層 三層 四層 屋頂突出物
RPRNMLKMLHMFFHH58CA,19,506.95,見其他登記事項,鋼筋混凝土造,87年7月7日,三層,一層 二層 三層
RPSNMLKLLHMFFHH58CA,13,17.89,住家用,鋼筋混凝土造,92年12月15日,五層,三層
RPSNMLKLLHMFFHH58CA,13,6.89,共有部份,鋼筋混凝土造,92年12月15日,五層,
RPTNMLRJMHMFFHH66CA,12,110.67,住家用,鋼骨鋼筋混凝土造,94年2月5日,十四層,八層
RPTNMLRJMHMFFHH66CA,12,72.21,共有部份,鋼骨鋼筋混凝土造,94年2月5日,十四層,
RPOOMLLLLHMFFHH38CA,3,71.54,住家用,鋼筋混凝土造,103年2月24日,十八層,十六層
RPOOMLLLLHMFFHH38CA,3,19.25,見其他登記事項,鋼筋混凝土造,103年2月24日,十八層,
RPOOMLLLLHMFFHH38CA,3,39.92,見其他登記事項,鋼筋混凝土造,103年2月24日,十九層,
RPVNMLOLLHMFFHH66CA,34,81.92,住家用,鋼筋混凝土造,72年6月11日,四層,三層
RPOQMLNJNHMFFAH28EA,20,84.23,住家用,鋼筋混凝土造,86年5月19日,二十層,十九層
RPOQMLNJNHMFFAH28EA,20,27.67,共有部份,鋼筋混凝土造,86年5月19日,二十層,
RPUOMLMJNHMFFBH68EA,2,98.42,見其他登記事項,鋼筋混凝土造,104年4月13日,十九層,一層 見其他登記事項
RPUOMLMJNHMFFBH68EA,2,58.26,見其他登記事項,鋼筋混凝土造,104年4月13日,十九層,
SPUOMLMJNHMFFBH78EA,2,140.22,見其他登記事項,鋼筋混凝土造,104年4月13日,十九層,一層 見其他登記事項
SPUOMLMJNHMFFBH78EA,2,103.61,見其他登記事項,鋼筋混凝土造,104年4月13日,十九層,
RPUNMLMLLHMFFHH09DA,4,104.88,住家用,鋼筋混凝土造,101年12月15日,十五層,二層
RPUNMLMLLHMFFHH09DA,4,83.00,見其他登記事項,鋼筋混凝土造,101年12月15日,十五層,
RPQNMLLKMHMFFHH58DA,23,23.23,見其他登記事項,鋼筋混凝土造,82年8月24日,二十二層,六層
RPQNMLLKMHMFFHH58DA,23,1.87,共有部份,鋼筋混凝土造,82年8月24日,二十二層,
RPQNMLLKMHMFFHH58DA,23,6.86,共有部份,鋼筋混凝土造,82年8月24日,二十二層,
RPQNMLLKMHMFFHH58DA,23,3.45,共有部份,鋼筋混凝土造,82年8月24日,二十二層,
RPWOMLMLLHMFFFH56DA,3,148.46,住家用,鋼筋混凝土造,102年9月10日,十五層,八層
RPWOMLMLLHMFFFH56DA,3,89.69,見其他登記事項,鋼筋混凝土造,102年9月10日,十五層,
RPRQMLNKMHMFFBH68EA,38,71.72,住家用,鋼筋混凝土造,68年6月6日,四層,二層
RPTNMLOLLHMFFHH09CA,30,85.59,住家用,鋼筋混凝土造,76年4月1日,五層,四層
RPOOMLOLLHMFFHH68CA,11,18.01,住家用,鋼筋混凝土造,94年12月24日,六層,六層
RPOOMLOLLHMFFHH68CA,11,12.59,共有部份,鋼筋混凝土造,94年12月24日,六層,
RPUNMLRLLHMFFHH86CA,2,161.88,見其他登記事項,鋼筋混凝土造,104年8月14日,二十三層,一層 二層
RPUNMLRLLHMFFHH86CA,2,15.72,見其他登記事項,鋼筋混凝土造,104年8月14日,二十三層,
RPUNMLRLLHMFFHH86CA,2,46.65,見其他登記事項,鋼筋混凝土造,104年8月14日,二十三層,
RPUNMLRLLHMFFHH86CA,2,30.08,見其他登記事項,鋼筋混凝土造,104年8月14日,二十三層,
RPUNMLRLLHMFFHH86CA,2,39.32,見其他登記事項,鋼筋混凝土造,104年8月14日,二十三層,
RPUNMLRLLHMFFHH86CA,2,112.75,見其他登記事項,鋼筋混凝土造,104年8月14日,二十三層,
RPTOMLKLLHMFFHH78CA,4,141.94,見其他登記事項,鋼筋混凝土造,101年10月7日,十四層,三層
RPTOMLKLLHMFFHH78CA,4,31.95,見其他登記事項,鋼筋混凝土造,101年10月7日,十四層,
RPTOMLKLLHMFFHH78CA,4,53.17,見其他登記事項,鋼筋混凝土造,101年10月7日,十四層,
RPWNMLKLLHMFFHH98CA,9,85.78,住家用,鋼筋混凝土造,96年9月28日,十二層,十一層
RPWNMLKLLHMFFHH98CA,9,21.12,共有部份,鋼筋混凝土造,96年9月28日,十二層,
RPWNMLKLLHMFFHH98CA,9,7.50,共有部份,鋼筋混凝土造,96年9月28日,九層,
RPWNMLKLLHMFFHH98CA,9,.07,共有部份,鋼筋混凝土造,96年9月28日,九層,
RPWNMLKLLHMFFHH98CA,9,.63,共有部份,鋼筋混凝土造,96年9月28日,十三層,
RPWNMLKLLHMFFHH98CA,9,.08,見其他登記事項,鋼筋混凝土造,96年9月28日,十三層,一層
RPWNMLKLLHMFFHH98CA,9,36.28,共有部份,鋼筋混凝土造,96年9月28日,九層,
RPWNMLKLLHMFFHH98CA,9,.00,共有部份,鋼筋混凝土造,96年9月28日,九層,
RPWNMLKLLHMFFHH98CA,9,.00,共有部份,鋼筋混凝土造,96年9月28日,十三層,
RPPOMLKLLHMFFHH38CA,33,81.92,住家用,鋼筋混凝土造,72年10月19日,四層,四層
RPPOMLNKMHMFFCH28DA,36,70.82,住家用,加強磚造,70年6月15日,二層,一層 二層
RPVNMLQKLHMFFDH09DA,35,76.80,住家用,加強磚造,70年12月29日,二層,一層 二層
RPRNMLLLLHMFFAH97DA,21,94.59,住家用,鋼筋混凝土造,85年7月6日,七層,四層
RPRNMLLLLHMFFAH97DA,21,25.65,共有部份,鋼筋混凝土造,85年7月6日,七層,
RPTNMLNLLHMFFAH38DA,5,.04,見其他登記事項,鋼筋混凝土造,101年6月10日,十五層,一層
RPTNMLNLLHMFFAH38DA,5,25.37,見其他登記事項,鋼筋混凝土造,101年6月10日,十五層,
RPTNMLNLLHMFFAH38DA,5,121.56,住家用,鋼筋混凝土造,101年6月10日,十二層,十層
RPTNMLNLLHMFFAH38DA,5,49.59,見其他登記事項,鋼筋混凝土造,101年6月10日,十五層,
RPPPMLOLLHMFFAH28DA,11,.02,見其他登記事項,鋼筋混凝土造,95年5月29日,十二層,一層
RPPPMLOLLHMFFAH28DA,11,30.00,共有部份,鋼筋混凝土造,95年5月29日,十二層,
RPPPMLOLLHMFFAH28DA,11,87.50,住家用,鋼筋混凝土造,95年5月29日,十二層,八層
RPPPMLOLLHMFFAH28DA,11,19.31,共有部份,鋼筋混凝土造,95年5月29日,十二層,
RPPPMLOLLHMFFAH28DA,11,11.00,共有部份,鋼筋混凝土造,95年5月29日,十二層,
RPPOMLQKLHMFFGH78CA,37,37.80,住家用,磚造,69年1月1日,二層,一層 二層
RPVNMLRKLHMFFGH76CA,1,216.62,見其他登記事項,鋼筋混凝土造,105年4月7日,四層,一層 二層 三層 四層
RPRNMLNLLHMFFGH68CA,1,408.82,見其他登記事項,鋼筋混凝土造,104年8月7日,四層,一層 二層 三層 四層 地下一層 見其他登記事項
RPRNMLNLLHMFFGH68CA,1,39.05,共有部份,鋼筋混凝土造,104年8月7日,一層,
RPRNMLRLLHMFFGH09CA,22,150.97,見其他登記事項,鋼筋混凝土造,83年12月6日,三層,一層 二層 三層 屋頂突出物
RPROMLKKMHMFFGH48CA,10,60.30,住家用,鋼筋混凝土造,95年10月31日,五層,一層
RPROMLKKMHMFFGH48CA,10,7.12,共有部份,鋼筋混凝土造,95年10月31日,五層,
RPROMLKKMHMFFGH48CA,10,3.00,共有部份,鋼筋混凝土造,95年10月31日,五層,
RPQNMLLKMHMFFGH38CA,1,225.29,見其他登記事項,鋼筋混凝土造,105年1月20日,五層,一層 二層 三層 四層 五層 見其他登記事項
RPTNMLLKMHMFFGH68CA,10,59.82,住家用,鋼筋混凝土造,95年12月13日,十四層,四層
RPTNMLLKMHMFFGH68CA,10,10.43,共有部份,鋼筋混凝土造,95年12月13日,十四層,
RPTNMLLKMHMFFGH68CA,10,9.50,共有部份,鋼筋混凝土造,95年12月13日,十四層,
RPOTMLQKLHMFFBH68CA,36,73.74,住家用,鋼筋混凝土造,70年2月13日,四層,三層
RPVNMLRKLHMFFBH88CA,1,68.47,見其他登記事項,鋼筋混凝土造,105年6月15日,五層,四層
RPVNMLRKLHMFFBH88CA,1,9.60,見其他登記事項,鋼筋混凝土造,105年6月15日,五層,
RPVNMLRKLHMFFBH88CA,1,3.28,見其他登記事項,鋼筋混凝土造,105年6月15日,五層,
RPTNMLKLLHMFFBH08CA,26,214.19,住家用,鋼筋混凝土造,80年2月6日,十二層,十二層
RPTNMLKLLHMFFBH08CA,26,37.51,共有部分,鋼筋混凝土造,80年2月6日,十二層,
RPQQMLKLLHMFFBH08CA,,19.66,見其他登記事項,鋼筋混凝土造,105年8月24日,十四層,
RPQQMLKLLHMFFBH08CA,,88.86,見其他登記事項,鋼筋混凝土造,105年8月24日,十四層,七層
RPQQMLKLLHMFFBH08CA,,61.33,見其他登記事項,鋼筋混凝土造,105年8月24日,十五層,
RPSQMLKLLHMFFBH28CA,,15.54,見其他登記事項,鋼筋混凝土造,105年8月24日,十五層,
RPSQMLKLLHMFFBH28CA,,64.13,見其他登記事項,鋼筋混凝土造,105年8月24日,十五層,八層
RPSQMLKLLHMFFBH28CA,,56.43,見其他登記事項,鋼筋混凝土造,105年8月24日,十五層,
RPUQMLKLLHMFFBH48CA,,15.53,見其他登記事項,鋼筋混凝土造,105年8月24日,十五層,
RPUQMLKLLHMFFBH48CA,,64.06,見其他登記事項,鋼筋混凝土造,105年8月24日,十五層,十一層
RPUQMLKLLHMFFBH48CA,,56.43,見其他登記事項,鋼筋混凝土造,105年8月24日,十五層,
RPVPMLKLLHMFFBH48CA,,19.66,見其他登記事項,鋼筋混凝土造,105年8月24日,十四層,
RPVPMLKLLHMFFBH48CA,,87.40,見其他登記事項,鋼筋混凝土造,105年8月24日,十四層,二層
RPVPMLKLLHMFFBH48CA,,62.42,見其他登記事項,鋼筋混凝土造,105年8月24日,十五層,
RPUNMLLLLHMFFBH28CA,4,58.43,見其他登記事項,鋼筋混凝土造,101年10月5日,十二層,二層
RPUNMLLLLHMFFBH28CA,4,66.77,見其他登記事項,鋼筋混凝土造,101年10月5日,十二層,
RPPPMLLLLHMFFBH97CA,12,87.38,住家用,鋼筋混凝土造,93年12月30日,十四層,九層
RPPPMLLLLHMFFBH97CA,12,35.54,共有部分,鋼筋混凝土造,93年12月30日,十四層,
RPPPMLLLLHMFFBH97CA,12,12.25,共有部分,鋼筋混凝土造,93年12月30日,十四層,
RPRRMLLLLHMFFBH38CA,2,127.02,見其他登記事項,鋼筋混凝土造,103年12月25日,十四層,十三層
RPRRMLLLLHMFFBH38CA,2,62.50,見其他登記事項,鋼筋混凝土造,103年12月25日,十四層,
RPRRMLLLLHMFFBH38CA,2,32.46,見其他登記事項,鋼筋混凝土造,103年12月25日,十四層,
RPTRMLLLLHMFFBH58CA,16,56.97,見其他登記事項,鋼筋混凝土造,90年4月2日,十四層,地下層
RPTRMLLLLHMFFBH58CA,16,16.47,共有部分,鋼筋混凝土造,90年4月2日,十四層,
RPURMLLLLHMFFBH68CA,1,160.68,見其他登記事項,鋼筋混凝土造,104年12月20日,十八層,十八層
RPURMLLLLHMFFBH68CA,1,83.56,見其他登記事項,鋼筋混凝土造,104年12月20日,十八層,
RPURMLLLLHMFFBH68CA,1,54.68,見其他登記事項,鋼筋混凝土造,104年12月20日,十八層,
RPXRMLLLLHMFFBH98CA,,160.68,見其他登記事項,鋼筋混凝土造,104年12月20日,十八層,十一層
RPXRMLLLLHMFFBH98CA,,83.56,見其他登記事項,鋼筋混凝土造,104年12月20日,十八層,
RPXRMLLLLHMFFBH98CA,,54.68,見其他登記事項,鋼筋混凝土造,104年12月20日,十八層,
RPOSMLLLLHMFFBH18CA,,160.68,見其他登記事項,鋼筋混凝土造,104年12月20日,十八層,十一層
RPOSMLLLLHMFFBH18CA,,83.56,見其他登記事項,鋼筋混凝土造,104年12月20日,十八層,
RPOSMLLLLHMFFBH18CA,,54.68,見其他登記事項,鋼筋混凝土造,104年12月20日,十八層,
RPPSMLLLLHMFFBH28CA,,81.06,見其他登記事項,鋼筋混凝土造,104年12月20日,十八層,十一層
